dossier_id,source_id,source_type_raw,year_raw,title_or_database_raw,doi_or_accession_raw,pmid_raw,url_raw
M4-FUNG-0506,S002,taxonomy database,current,NCBI Taxonomy — Coniophora puteana RWD-64-598 SS2,ncbitaxon:741705,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=741705
M4-FUNG-0506,S003,primary research,2022,Biotechnological potential and initial characterization of two novel sesquiterpene synthases from Basidiomycota Coniophora puteana for heterologous production of δ-cadinol,10.1186/s12934-022-01791-8,35440053,https://pubmed.ncbi.nlm.nih.gov/35440053/
M4-FUNG-0507,S001,canonical read-only source,current,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0507,BGC0002708.2; JH711575.1:107662-109181,35440053,https://mibig.secondarymetabolites.org/repository/BGC0002708/
M4-FUNG-0507,S002,taxonomy database,current,NCBI Taxonomy — Coniophora puteana RWD-64-598 SS2,ncbitaxon:741705,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=741705
M4-FUNG-0507,S003,primary research,2022,Biotechnological potential and initial characterization of two novel sesquiterpene synthases from Basidiomycota Coniophora puteana for heterologous production of δ-cadinol,10.1186/s12934-022-01791-8,35440053,https://pubmed.ncbi.nlm.nih.gov/35440053/
M4-FUNG-0507,S004,structure database,2022,RCSB PDB 7OFL — crystal structure of Copu9,PDB:7OFL; CONPUDRAFT_118913,,https://www.rcsb.org/structure/7OFL
M4-FUNG-0508,S001,canonical read-only source,current,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0508,BGC0002709.2; CM000574.1:7509000-7538000,16879655,https://mibig.secondarymetabolites.org/repository/BGC0002709/
M4-FUNG-0508,S002,taxonomy database,current,NCBI Taxonomy — Fusarium graminearum PH-1,ncbitaxon:229533,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=229533
M4-FUNG-0508,S003,primary research,2006,The biosynthetic pathway for aurofusarin in Fusarium graminearum reveals a close link between the naphthoquinones and naphthopyrones,10.1111/j.1365-2958.2006.05295.x,16879655,https://pubmed.ncbi.nlm.nih.gov/16879655/
M4-FUNG-0508,S004,primary research,2006,"GIP2, a Putative Transcription Factor That Regulates the Aurofusarin Biosynthetic Gene Cluster in Gibberella zeae",10.1128/AEM.72.2.1645-1652.2006,16461676,https://pmc.ncbi.nlm.nih.gov/articles/PMC1392934/
M4-FUNG-0508,S005,primary research,2011,Two novel classes of enzymes are required for the biosynthesis of aurofusarin in Fusarium graminearum,10.1074/jbc.M110.179853,21296881,https://pubmed.ncbi.nlm.nih.gov/21296881/
M4-FUNG-0509,S001,canonical read-only source,current,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0509,BGC0002710.2; ADNJ02000002.1:3775769-3809100,34899665,https://mibig.secondarymetabolites.org/repository/BGC0002710/
M4-FUNG-0509,S002,taxonomy database,current,NCBI Taxonomy — Metarhizium robertsii ARSEF 23,ncbitaxon:655844,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=655844
M4-FUNG-0509,S003,primary research,2021,Transcriptional Differences Guided Discovery and Genetic Identification of Coprogen and Dimerumic Acid Siderophores in Metarhizium robertsii,10.3389/fmicb.2021.783609,34899665,https://pubmed.ncbi.nlm.nih.gov/34899665/
M4-FUNG-0509,S004,primary historical research,2011,Siderophore-mediated iron uptake in Metarhizium robertsii / related virulence physiology study,10.7150/ijbs.7.869,,NR
M4-FUNG-0510,S001,canonical read-only source,current,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0510,BGC0002726.2; MK523385.1:1-73894,31001746,https://mibig.secondarymetabolites.org/repository/BGC0002726/
M4-FUNG-0510,S002,taxonomy database,current,NCBI Taxonomy — Bipolaris sorokiniana,ncbitaxon:45130,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=45130
M4-FUNG-0510,S003,primary research,2019,Genome- and MS-based mining of antibacterial chlorinated chromones and xanthones from the phytopathogenic fungus Bipolaris sorokiniana strain 11134,10.1007/s00253-019-09821-z,31001746,https://pubmed.ncbi.nlm.nih.gov/31001746/
M4-FUNG-0510,S004,unrelated canonical reference,2020,"Isolation and Bioactivity of Secondary Metabolites from Solid Culture of the Fungus, Alternaria sonchi",10.3390/biom10010081,31947939,https://pubmed.ncbi.nlm.nih.gov/31947939/
M4-FUNG-0511,S001,canonical read-only source,current,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0511,BGC0002727.2; RQWH01000002.1:1095184-1117000,31216742,https://mibig.secondarymetabolites.org/repository/BGC0002727/
M4-FUNG-0511,S002,taxonomy database,current,NCBI Taxonomy — Neonectria sp. DH2,ncbitaxon:1735992,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1735992
M4-FUNG-0511,S003,primary research,2019,"Heterologous Expression of Ilicicolin H Biosynthetic Gene Cluster and Production of a New Potent Antifungal Reagent, Ilicicolin J",10.3390/molecules24122267,31216742,https://pubmed.ncbi.nlm.nih.gov/31216742/
M4-FUNG-0512,S001,database,current,MIBiG — BGC0002728.3,BGC0002728.3; NW_017962983.1:1125505-1144430,31618514,https://mibig.secondarymetabolites.org/repository/BGC0002728/
M4-FUNG-0512,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus aculeatus ATCC 16872,ncbitaxon:690307,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=690307
M4-FUNG-0512,S003,primary research,2019,The Biosynthesis of Norsesquiterpene Aculenes Requires Three Cytochrome P450 Enzymes to Catalyze a Stepwise Demethylation Process,10.1002/anie.201910200,31618514,https://pubmed.ncbi.nlm.nih.gov/31618514/
M4-FUNG-0513,S001,database,current,MIBiG — BGC0002729.2,BGC0002729.2; CM002236.1:8673829-8701327,30908040,https://mibig.secondarymetabolites.org/repository/BGC0002729/
M4-FUNG-0513,S002,taxonomy database,current,NCBI Taxonomy — Neurospora crassa OR74A,ncbitaxon:367110,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=367110
M4-FUNG-0513,S003,primary research,2019,Genome Mining Reveals Neurospora crassa Can Produce the Salicylaldehyde Sordarial,10.1021/acs.jnatprod.8b00983,30908040,https://pubmed.ncbi.nlm.nih.gov/30908040/
M4-FUNG-0514,S001,canonical/database,current,MIBiG — BGC0002730.2,BGC0002730.2; SSWP01000056.1:15500-47500,31480589,https://mibig.secondarymetabolites.org/repository/BGC0002730/
M4-FUNG-0514,S002,taxonomy database,current,NCBI Taxonomy — Penicillium brasilianum,ncbitaxon:104259,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=104259
M4-FUNG-0514,S003,primary research,2019,Discovery of Bioactive Indole-Diketopiperazines from the Marine-Derived Fungus Penicillium brasilianum Aided by Genomic Information,10.3390/md17090514,31480589,https://pubmed.ncbi.nlm.nih.gov/31480589/
M4-FUNG-0515,S001,canonical/database,current,MIBiG — BGC0002731.2,BGC0002731.2; MN200101.1:1-51887,31807198,https://mibig.secondarymetabolites.org/repository/BGC0002731/
M4-FUNG-0515,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus nanangensis,ncbitaxon:2582783,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=2582783
M4-FUNG-0515,S003,primary research,2019,"Nanangenines: drimane sesquiterpenoids as the dominant metabolite cohort of a novel Australian fungus, Aspergillus nanangensis",10.3762/bjoc.15.256,31807198,https://pubmed.ncbi.nlm.nih.gov/31807198/
M4-FUNG-0516,S001,canonical/database,current,MIBiG — BGC0002734.2,BGC0002734.2; CH476598.1:173000-194000,24412543,https://mibig.secondarymetabolites.org/repository/BGC0002734/
M4-FUNG-0516,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus terreus NIH2624,ncbitaxon:341663,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=341663
M4-FUNG-0516,S003,primary research,2014,Aryl-aldehyde formation in fungal polyketides: Discovery and characterization of a distinct biosynthetic mechanism,10.1016/j.chembiol.2013.12.005,24412543,https://pubmed.ncbi.nlm.nih.gov/24412543/
M4-FUNG-0516,S004,mechanistic follow-up,2014,NRPS-like aryl-carboxylate reductase substrate-engineering follow-up,NR,24804152,https://pubmed.ncbi.nlm.nih.gov/24804152/
M4-FUNG-0517,S001,database,current,MIBiG — BGC0002736.2,BGC0002736.2; CH476597.1:2170787-2176233,34085529,https://mibig.secondarymetabolites.org/repository/BGC0002736/
M4-FUNG-0517,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus terreus NIH2624,ncbitaxon:341663,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=341663
M4-FUNG-0517,S003,primary research,2021,Genome-Based Discovery of Enantiomeric Pentacyclic Sesterterpenes Catalyzed by Fungal Bifunctional Terpene Synthases,10.1021/acs.orglett.1c01361,34085529,https://pubmed.ncbi.nlm.nih.gov/34085529/
M4-FUNG-0518,S001,database,current,MIBiG — BGC0002745.3,BGC0002745.3; MDYM01000002.1:1232478-1263428,34093475,https://mibig.secondarymetabolites.org/repository/BGC0002745/
M4-FUNG-0518,S002,taxonomy database,current,NCBI Taxonomy — Penicillium polonicum,ncbitaxon:60169,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=60169
M4-FUNG-0518,S003,primary research,2021,CRISPR-Cas9-Based Discovery of the Verrucosidin Biosynthesis Gene Cluster in Penicillium polonicum,10.3389/fmicb.2021.660871,34093475,https://pubmed.ncbi.nlm.nih.gov/34093475/
M4-FUNG-0518,S004,toxicology context,2007,Verrucosidin toxicology study,10.1016/j.tox.2006.11.049,NR,NR
M4-FUNG-0518,S005,mechanistic follow-up,2025,A unique three-enzyme cascade mediates efficient regioselective and stereospecific epoxytetrahydrofuran ring formation in deoxyverrucosidin biosynthesis,10.1039/D5SC03423J,NR,https://pubs.rsc.org/en/content/articlehtml/2025/sc/d5sc03423j
M4-FUNG-0519,S001,canonical/database,current,MIBiG — BGC0002746.3,BGC0002746.3; ML179655.1:8358-47015,33574430,https://mibig.secondarymetabolites.org/repository/BGC0002746/
M4-FUNG-0519,S002,taxonomy database,current,NCBI Taxonomy — Dendrothele bispora CBS 962.96,ncbitaxon:1314807,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1314807
M4-FUNG-0519,S003,primary research,2021,"Identification, heterologous production and bioactivity of lentinulin A and dendrothelin A, two natural variants of backbone N-methylated peptide macrocycle omphalotin A",10.1038/s41598-021-83106-2,33574430,https://pubmed.ncbi.nlm.nih.gov/33574430/
M4-FUNG-0519,S004,canonical reference anomaly,2021,Canonical-source DOI entry,10.1038/s41598-021-91767-2,,NR
M4-FUNG-0520,S001,canonical/database,current,MIBiG — BGC0002747.3,BGC0002747.3; JABWDW010000010.1:799861-828214,33574430,https://mibig.secondarymetabolites.org/repository/BGC0002747/
M4-FUNG-0520,S002,taxonomy database,current,NCBI Taxonomy — Lentinula edodes,ncbitaxon:5353,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=5353
M4-FUNG-0520,S003,primary research,2021,"Identification, heterologous production and bioactivity of lentinulin A and dendrothelin A, two natural variants of backbone N-methylated peptide macrocycle omphalotin A",10.1038/s41598-021-83106-2,33574430,https://pubmed.ncbi.nlm.nih.gov/33574430/
M4-FUNG-0520,S004,canonical reference anomaly,2021,Canonical-source DOI entry,10.1038/s41598-021-91767-2,,NR
M4-FUNG-0521,S001,database,current,MIBiG — BGC0002749.2,BGC0002749.2; KZ559173.1:191-18452,35748771,https://mibig.secondarymetabolites.org/repository/BGC0002749.2/index.html
M4-FUNG-0521,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus candidus,ncbitaxon:41067,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=41067
M4-FUNG-0521,S003,primary research,2022,Aspcandine: A Pyrrolobenzazepine Alkaloid Synthesized by a Fungal Nonribosomal Peptide Synthetase-Polyketide Synthase Hybrid,10.1021/acs.orglett.2c01918,35748771,https://pubmed.ncbi.nlm.nih.gov/35748771/
M4-FUNG-0521,S004,database-generated context,current,MIBiG antiSMASH-generated BGC0002749 region,1-34296 generated display,,https://mibig.secondarymetabolites.org/repository/BGC0002749.2/generated/index.html
M4-FUNG-0522,S001,database,current,MIBiG — BGC0002758.1,BGC0002758.1; BN001302.1:162823-193481,,https://mibig.secondarymetabolites.org/repository/BGC0002758.1/
M4-FUNG-0522,S002,taxonomy database,current,NCBI Taxonomy — Aspergillus nidulans FGSC A4,ncbitaxon:227321,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=227321
M4-FUNG-0522,S003,primary research,2012,Breaking the Silence: Protein Stabilization Uncovers Silenced Biosynthetic Gene Clusters in the Fungus Aspergillus nidulans,10.1128/AEM.01808-12,23001671,https://pubmed.ncbi.nlm.nih.gov/23001671/
M4-FUNG-0522,S004,primary research,2022,Biosynthesis of Antibacterial Iron-Chelating Tropolones in Aspergillus nidulans as Response to Glycopeptide-Producing Streptomycetes,10.3389/ffunb.2021.777474,37744088,https://pubmed.ncbi.nlm.nih.gov/37744088/
M4-FUNG-0523,S001,database,current,MIBiG — BGC0002759.2,BGC0002759.2; LC719581.1:1-41588,,https://mibig.secondarymetabolites.org/repository/BGC0002759.2/
M4-FUNG-0523,S002,taxonomy database,current,NCBI Taxonomy — Penicillium bialowiezense,ncbitaxon:293381,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=293381
M4-FUNG-0523,S003,primary research,2022,Biosynthetic Elucidation and Structural Revision of Brevione E: Characterization of the Key Dioxygenase for Pathway Branching from Setosusin Biosynthesis,10.1002/anie.202210938,NR,https://onlinelibrary.wiley.com/doi/10.1002/anie.202210938
M4-FUNG-0524,S001,database,current,MIBiG — BGC0002812.2,BGC0002812.2; LTAN01000004.1:389265-404974,,https://mibig.secondarymetabolites.org/repository/BGC0002812.2/
M4-FUNG-0524,S002,taxonomy database,current,NCBI Taxonomy — Colletotrichum higginsianum IMI 349063,ncbitaxon:759273,,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=759273
M4-FUNG-0524,S003,primary research,2023,Yeast-based heterologous production of the Colletochlorin family of fungal secondary metabolites,10.1016/j.ymben.2023.10.002,37863177,https://pubmed.ncbi.nlm.nih.gov/37863177/
M4-FUNG-0524,S004,primary research,2019,Deleting a Chromatin Remodeling Gene Increases the Diversity of Secondary Metabolites Produced by Colletotrichum higginsianum,10.1021/acs.jnatprod.8b00796,30776231,https://pubmed.ncbi.nlm.nih.gov/30776231/
M4-FUNG-0525,S001,canonical read-only source,current snapshot,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas — M4-FUNG-0525,BGC0002845.1,37860661,https://mibig.secondarymetabolites.org/repository/BGC0002845/
M4-FUNG-0525,S002,authoritative database,current,MIBiG BGC0002845,BGC0002845.1 / AAHF00000000.1,37860661,https://mibig.secondarymetabolites.org/repository/BGC0002845/
M4-FUNG-0525,S003,primary research,2023,A heterologous expression platform in Aspergillus nidulans for the elucidation of cryptic secondary metabolism biosynthetic gene clusters: discovery of the Aspergillus fumigatus sartorypyrone biosynthetic pathway,10.1039/D3SC02226A,37860661,https://pubs.rsc.org/en/content/articlelanding/2023/sc/d3sc02226a
M4-FUNG-0525,S004,historical natural-product provenance,2013,Bioactive meroditerpenes and indole alkaloids from Neosartorya fischeri and related fungi,10.1016/j.tet.2013.07.078,NR,https://www.sciencedirect.com/science/article/pii/S0040402013011976
M4-FUNG-0525,S005,authoritative taxonomy/genome database,current,NCBI Taxonomy / BioProject for Aspergillus fumigatus Af293,taxid:330879; GCA_000002655.1 / GCF_000002655.1,NR,https://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=330879
M4-FUNG-0525,S006,curated protein database,current,UniProtKB SpyD (Q4WBI3),Q4WBI3 / AFUA_8G02390,37860661,https://www.uniprot.org/uniprotkb/Q4WBI3/entry
M4-FUNG-0526,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002847,,
M4-FUNG-0526,S002,database,2024,MIBiG BGC0002847,BGC0002847.1,,
M4-FUNG-0526,S003,primary research article,2021,High-Titer Production of Olivetolic Acid and Analogs in Engineered Fungal Host Using a Nonplant Biosynthetic Pathway,10.1021/acssynbio.1c00309,NR,
M4-FUNG-0526,S004,contextual bioactivity article,2022,"Novel insights into the antibacterial activities of cannabinoid biosynthetic intermediate, olivetolic acid, and its alkyl-chain derivatives",10.1007/s11418-022-01672-9,NR,
M4-FUNG-0527,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002848,,
M4-FUNG-0527,S002,database,2024,MIBiG BGC0002848,BGC0002848.1,,
M4-FUNG-0527,S003,primary research article,2022,Depside Bond Formation by the Starter-Unit Acyltransferase Domain of a Fungal Polyketide Synthase,10.1021/jacs.2c08585,36223511,
M4-FUNG-0528,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002849,,
M4-FUNG-0528,S002,database,2024,MIBiG BGC0002849,BGC0002849.1,,
M4-FUNG-0528,S003,primary research article,2024,Discovery and heterologous biosynthesis of glycosylated polyketide luteodienoside A reveals unprecedented glucinol-mediated product offloading by a fungal carnitine O-acyltransferase domain,10.1039/d3sc05008d,38425541,
M4-FUNG-0529,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002852,,
M4-FUNG-0529,S002,database,2024,MIBiG BGC0002852,BGC0002852.1,,
M4-FUNG-0529,S003,primary research article,2024,"A new 3,6-dialkyl-α-pyrone produced by heterologous expression of a PKS-NRPS hybrid enzyme derived from a Pestalotiopsis endophyte",10.1016/j.tetlet.2023.154865,NR,
M4-FUNG-0530,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002855,,
M4-FUNG-0530,S002,database,2024,MIBiG BGC0002855,BGC0002855.1,,
M4-FUNG-0530,S003,primary research article,2023,Generation of Alternate Indole Diterpene Architectures in Two Species of Aspergilli,10.1021/jacs.2c11170,36710518,
M4-FUNG-0530,S004,historical chemistry article,1988,historical emindole SA isolation/structure report,10.1039/p19880002155,NR,
M4-FUNG-0531,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002864,,
M4-FUNG-0531,S002,database,2024,MIBiG BGC0002864,BGC0002864.1,,
M4-FUNG-0531,S003,primary research article,2023,Heterologous Reconstitution of Mollicellin Biosynthesis and Characterization of a Bifunctional Cytochrome P450,10.1021/acs.jnatprod.3c00609,37566707,
M4-FUNG-0532,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002867,,
M4-FUNG-0532,S002,database,2024,MIBiG BGC0002867,BGC0002867.1,,
M4-FUNG-0532,S003,primary research article,2023,Reverse genome mining and knockout validation of the sclerotiorin-like biosynthetic gene cluster in Penicillium meliponae MMSRG-058,10.1007/s00203-023-03414-1,36708387,
M4-FUNG-0533,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002872,,
M4-FUNG-0533,S002,database,2024,MIBiG BGC0002872,BGC0002872.1,,
M4-FUNG-0533,S003,primary research article,2017,Reconstitution of the Zaragozic Acid A Biosynthetic Pathway Reveals a Bifurcated Polyketide-Alkylcitrate Assembly Strategy,10.1021/acs.orglett.7b01534,NR,
M4-FUNG-0534,S001,canonical source spreadsheet,2024,BGC_AUTOMATION_SOURCE_Fungal_BGC_Atlas,BGC0002874,,
M4-FUNG-0534,S002,database,2024,MIBiG BGC0002874,BGC0002874.1,,
