experiment_link_id,experiment_key,relation_type,term_id,raw_value,source_ids,source_row
XLINK_fe9436417f6e,M4-FUNG-0502:E001,observation.sample_matrix,TERM_3f30f45d20ab,solid-culture extract,S003,124
XLINK_0e0f19c88712,M4-FUNG-0502:E001,assay.method,TERM_7e9ff3d7432a,"1D/2D NMR, MS/MS, advanced Marfey's analysis",S003,124
XLINK_d881838bcc32,M4-FUNG-0502:E002,state.culture_architecture,TERM_60b4f4fabca5,in-silico genome mining,S003,125
XLINK_68c8b505dab7,M4-FUNG-0502:E002,action.intervention,TERM_f474efe1fd31,bioinformatics plus PrHalA module/domain analysis,S003,125
XLINK_c823596f6bd4,M4-FUNG-0502:E002,observation.sample_matrix,TERM_670e7c7348d2,genome assembly,S003,125
XLINK_02422c051a00,M4-FUNG-0502:E002,assay.method,TERM_70fb32601c9c,genome mining / NRPS domain analysis,S003,125
XLINK_4ce182e3638c,M4-FUNG-0503:E001,state.culture_architecture,TERM_d745da177e41,heterologous expression,S003,124
XLINK_f66a36aea85a,M4-FUNG-0503:E001,action.intervention,TERM_c169ef36df7f,coexpress SdxC + SdxD + SdxA,S003,124
XLINK_2dec7976ead3,M4-FUNG-0503:E001,state.developmental_state,TERM_ff91ebfb69bc,engineered,S003,124
XLINK_a57d486e24bc,M4-FUNG-0503:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_62ec7b357278,M4-FUNG-0503:E001,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,124
XLINK_3162d2010811,M4-FUNG-0503:E001,assay.method,TERM_845e586c08e6,metabolite isolation/structure analysis,S003,124
XLINK_b3ab2946fc7c,M4-FUNG-0503:E002,state.culture_architecture,TERM_edeac7b9ec56,defined in-vitro enzyme assays,S003,125
XLINK_50898a3b99c6,M4-FUNG-0503:E002,action.intervention,TERM_b6afd64ca3a9,incubate ketone 12 with SDR homolog and NADPH,S003,125
XLINK_eef7d0d89f5f,M4-FUNG-0503:E002,time.window,TERM_191fb8279569,overnight to 72 h,S003,125
XLINK_b4b77ea233aa,M4-FUNG-0503:E002,observation.sample_matrix,TERM_da9a6f8641ca,reaction mixture,S003,125
XLINK_9b022b846115,M4-FUNG-0503:E002,assay.method,TERM_6c17879057b2,LC/MS comparison to standards,S003,125
XLINK_5994cc5e9b6d,M4-FUNG-0503:E003,state.culture_architecture,TERM_72051d4e3436,defined nonenzymatic reaction,S003,126
XLINK_5c80415c8e28,M4-FUNG-0503:E003,action.intervention,TERM_9061c30cd4ba,reduce ketone 12 with excess NaBH4 then quench with water,S003,126
XLINK_9da24f030aab,M4-FUNG-0503:E003,time.window,TERM_ec418730669c,endpoint,S003,126
XLINK_fda8d64b56c8,M4-FUNG-0503:E003,observation.sample_matrix,TERM_da9a6f8641ca,reaction mixture,S003,126
XLINK_024e9bb41723,M4-FUNG-0503:E003,assay.method,TERM_d8709e581c65,LC/MS,S003,126
XLINK_4c7f648fa4ca,M4-FUNG-0504:E001,state.culture_architecture,TERM_54f79cdb1136,native liquid fermentation,S003,124
XLINK_dc6809961e7c,M4-FUNG-0504:E001,state.medium,TERM_45394f0c766c,F1 broth,S003,124
XLINK_23324b837b87,M4-FUNG-0504:E001,state.temperature_C,TERM_b8461041df77,28,S003,124
XLINK_8ce9675f0b20,M4-FUNG-0504:E001,state.agitation,TERM_eeba46a2d707,static,S003,124
XLINK_763d4d1dc585,M4-FUNG-0504:E001,action.intervention,TERM_ec59a5ca85cf,molecular-networking prioritization followed by LC-MS-guided isolation,S003,124
XLINK_7d76f2b5a40d,M4-FUNG-0504:E001,state.developmental_state,TERM_761817f652f1,mycelial culture,S003,124
XLINK_37a3aa560225,M4-FUNG-0504:E001,time.window,TERM_3547661a3dfb,10 days,S003,124
XLINK_3e795927c31a,M4-FUNG-0504:E001,observation.sample_matrix,TERM_7b633b7519c8,mycelial extract,S003,124
XLINK_34efcf835895,M4-FUNG-0504:E001,assay.method,TERM_66403b34c12d,"LC-MS/MS, 1D/2D NMR, advanced Marfey, partial hydrolysis, Mosher, GIAO NMR",S003,124
XLINK_658ee997fe95,M4-FUNG-0504:E002,state.culture_architecture,TERM_bcd4666ffa6d,in-silico BGC analysis,S003,125
XLINK_5fd58720358d,M4-FUNG-0504:E002,action.intervention,TERM_683f5f55ec69,genome sequencing plus NRPS/module-domain bioinformatics,S003,125
XLINK_bb8ddb5720fb,M4-FUNG-0504:E002,observation.sample_matrix,TERM_670e7c7348d2,genome assembly,S003,125
XLINK_3115acc1c7b7,M4-FUNG-0504:E002,assay.method,TERM_c8f50cda61e0,bioinformatics,S003,125
XLINK_b3c63b18ec15,M4-FUNG-0505:E001,state.culture_architecture,TERM_371c5c2af4ee,defined in-vitro enzyme assay,S003,124
XLINK_ebf6fc109713,M4-FUNG-0505:E001,action.intervention,TERM_b740c18d452a,phosphonoacetaldehyde + NAD(P)H,S003,124
XLINK_60ae5832100e,M4-FUNG-0505:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_a6fc37cd882d,M4-FUNG-0505:E001,observation.sample_matrix,TERM_da9a6f8641ca,reaction mixture,S003,124
XLINK_c078a81b4263,M4-FUNG-0505:E001,assay.method,TERM_0197723744bd,product analysis / isotope-supported phosphonate biochemistry,S003,124
XLINK_e70a59c29315,M4-FUNG-0505:E002,state.culture_architecture,TERM_352302099292,defined in-vitro Fe(II)/2OG enzyme assay,S003,125
XLINK_267f0b8a58bb,M4-FUNG-0505:E002,action.intervention,TERM_7e817c97c543,2-hydroxyethylphosphonic acid + Fe(II) + 2OG,S003,125
XLINK_734e3551a899,M4-FUNG-0505:E002,time.window,TERM_ec418730669c,endpoint,S003,125
XLINK_316e99ce49fc,M4-FUNG-0505:E002,observation.sample_matrix,TERM_da9a6f8641ca,reaction mixture,S003,125
XLINK_c52e060bb298,M4-FUNG-0505:E002,assay.method,TERM_73ad6a7f7512,product/stereochemical/isotope analysis,S003,125
XLINK_224a3897ecd6,M4-FUNG-0505:E003,state.culture_architecture,TERM_db9dab0cafa5,alternate-substrate mechanistic assay,S003,126
XLINK_62144354f177,M4-FUNG-0505:E003,action.intervention,TERM_bf7cdeb99bf8,ethylphosphonic acid + Fe(II) + 2OG,S003,126
XLINK_a9d816a10d1a,M4-FUNG-0505:E003,time.window,TERM_ec418730669c,endpoint,S003,126
XLINK_fc5e37d7d9d9,M4-FUNG-0505:E003,observation.sample_matrix,TERM_da9a6f8641ca,reaction mixture,S003,126
XLINK_9380dc4a0020,M4-FUNG-0505:E003,assay.method,TERM_622134d1ab9a,product analysis,S003,126
XLINK_7ea5a4eceecd,M4-FUNG-0506:E001,state.culture_architecture,TERM_ef50eb986ced,heterologous enzyme expression,S003,124
XLINK_bd0157169411,M4-FUNG-0506:E001,action.intervention,TERM_c5c35126bb46,express Copu5 with FPP/MEP precursor supply,S003,124
XLINK_3178d05c74ef,M4-FUNG-0506:E001,state.developmental_state,TERM_d2ed0f41bff0,engineered bacterial culture,S003,124
XLINK_4f60245e6624,M4-FUNG-0506:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_8d4569e7af09,M4-FUNG-0506:E001,observation.sample_matrix,TERM_aebfa1a7f3ff,culture extract/headspace product fraction,S003,124
XLINK_5f5de0934303,M4-FUNG-0506:E001,assay.method,TERM_97845bfb47db,GC-MS; product isolation/NMR,S003,124
XLINK_e7d2112f61d9,M4-FUNG-0506:E002,state.culture_architecture,TERM_4b0b92225bfc,fed-batch bioprocess,S003,125
XLINK_5e5e67ddb7fd,M4-FUNG-0506:E002,state.agitation,TERM_25d07210e9f4,controlled bioreactor,S003,125
XLINK_c429a414e78c,M4-FUNG-0506:E002,action.intervention,TERM_f69dee19131a,MEP-pathway optimization plus Copu5 expression,S003,125
XLINK_aa4dcf2dec07,M4-FUNG-0506:E002,state.developmental_state,TERM_55f719fe2e7b,engineered production state,S003,125
XLINK_c754d7a38831,M4-FUNG-0506:E002,time.window,TERM_22df0b803373,48 h,S003,125
XLINK_9189b201b1df,M4-FUNG-0506:E002,observation.sample_matrix,TERM_76710630c41c,fermentation broth,S003,125
XLINK_bab0a6ab2a13,M4-FUNG-0506:E002,assay.method,TERM_f24b9f639e6b,quantitative product analysis,S003,125
XLINK_b8c50b2c5c08,M4-FUNG-0507:E001,state.culture_architecture,TERM_ef50eb986ced,heterologous enzyme expression,S003,124
XLINK_97e6951a3afb,M4-FUNG-0507:E001,action.intervention,TERM_4897c6e97d97,express Copu9 with FPP/MEP precursor supply,S003,124
XLINK_c0ff1bbd7b3a,M4-FUNG-0507:E001,state.developmental_state,TERM_d2ed0f41bff0,engineered bacterial culture,S003,124
XLINK_61071486d0f4,M4-FUNG-0507:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_610dc36341de,M4-FUNG-0507:E001,observation.sample_matrix,TERM_6e781c93403c,culture product fraction,S003,124
XLINK_ea30ebb89db9,M4-FUNG-0507:E001,assay.method,TERM_97845bfb47db,GC-MS; product isolation/NMR,S003,124
XLINK_1ce64ae99317,M4-FUNG-0507:E002,state.culture_architecture,TERM_4b0b92225bfc,fed-batch bioprocess,S003,125
XLINK_6b9fe5dbb7d7,M4-FUNG-0507:E002,state.agitation,TERM_25d07210e9f4,controlled bioreactor,S003,125
XLINK_d42f6ca4ed9f,M4-FUNG-0507:E002,action.intervention,TERM_437ce5538799,MEP-pathway optimization plus Copu9 expression,S003,125
XLINK_ef2be3692894,M4-FUNG-0507:E002,state.developmental_state,TERM_55f719fe2e7b,engineered production state,S003,125
XLINK_e8c28632954f,M4-FUNG-0507:E002,time.window,TERM_22df0b803373,48 h,S003,125
XLINK_d982d1ac9614,M4-FUNG-0507:E002,observation.sample_matrix,TERM_76710630c41c,fermentation broth,S003,125
XLINK_9aef944e52bd,M4-FUNG-0507:E002,assay.method,TERM_f24b9f639e6b,quantitative product analysis,S003,125
XLINK_0f745b5f70fb,M4-FUNG-0507:E003,state.culture_architecture,TERM_c4198f1afdce,X-ray crystallography / structure-guided mutagenesis,S003; S004,126
XLINK_22d0e86516ec,M4-FUNG-0507:E003,action.intervention,TERM_4676640daa26,crystallize Copu9 and interrogate active-site residues by mutagenesis,S003; S004,126
XLINK_697553e93469,M4-FUNG-0507:E003,time.window,TERM_ec418730669c,endpoint,S003; S004,126
XLINK_e6ca14f1096b,M4-FUNG-0507:E003,observation.sample_matrix,TERM_211a772530a4,purified protein/crystals,S003; S004,126
XLINK_b47467aa8b7d,M4-FUNG-0507:E003,assay.method,TERM_8b8e5cdc9312,X-ray diffraction and mutant product profiling,S003; S004,126
XLINK_09ad73828ed3,M4-FUNG-0508:E001,state.culture_architecture,TERM_d93a73636f7c,native targeted gene replacement panel,S003,124
XLINK_c254c1f86731,M4-FUNG-0508:E001,state.medium,TERM_a231e35d668d,defined Fusarium medium / study-specific fungal media,S003,124
XLINK_46245608c52f,M4-FUNG-0508:E001,action.intervention,TERM_35729307db64,"delete PKS12, aurJ, aurF, gip1, aurO, aurR1 and related genes",S003,124
XLINK_f4bd77ec35c1,M4-FUNG-0508:E001,state.developmental_state,TERM_fbe4f4039fa2,vegetative mycelium,S003,124
XLINK_f4514da0431f,M4-FUNG-0508:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_c9d4cf60c37f,M4-FUNG-0508:E001,observation.sample_matrix,TERM_dbaa6d18424b,fungal extracts/pigment,S003,124
XLINK_825ccd81a947,M4-FUNG-0508:E001,assay.method,TERM_0c4430e526d1,HPLC and chemical analysis,S003,124
XLINK_373a79e4edba,M4-FUNG-0508:E002,state.culture_architecture,TERM_e2bd20e082ab,native deletion/complementation/overexpression,S004,125
XLINK_b980b23c727f,M4-FUNG-0508:E002,state.medium,TERM_bd2b79fc604a,carrot medium and related culture conditions,S004,125
XLINK_379391eeac24,M4-FUNG-0508:E002,action.intervention,TERM_10c700ff42bb,"delete, complement or overexpress GIP2",S004,125
XLINK_c3a9c2bbe4bf,M4-FUNG-0508:E002,state.developmental_state,TERM_fbe4f4039fa2,vegetative mycelium,S004,125
XLINK_70b615043fb7,M4-FUNG-0508:E002,time.window,TERM_bd22af9a1aa0,growth-stage endpoint,S004,125
XLINK_d39ee4f9ee7b,M4-FUNG-0508:E002,observation.sample_matrix,TERM_6b656114f6bb,mycelium/pigment/RNA,S004,125
XLINK_14b77dc970bd,M4-FUNG-0508:E002,assay.method,TERM_8dd1342c0a75,pigment analysis + expression analysis,S004,125
XLINK_ffa157ffc5f1,M4-FUNG-0508:E003,state.culture_architecture,TERM_7820050b35ed,native targeted replacements,S005,126
XLINK_cd5d26687e1d,M4-FUNG-0508:E003,state.medium,TERM_3e5f36f86cd1,defined Fusarium medium,S005,126
XLINK_8b1b305a9b22,M4-FUNG-0508:E003,action.intervention,TERM_23bc18572caa,"replace aurZ, aurS, aurT; construct ΔaurZ/ΔaurJ",S005,126
XLINK_25f3b8b3a8a5,M4-FUNG-0508:E003,state.developmental_state,TERM_761817f652f1,mycelial culture,S005,126
XLINK_f70b6ca8c317,M4-FUNG-0508:E003,time.window,TERM_3547661a3dfb,10 days,S005,126
XLINK_bfce3408d33c,M4-FUNG-0508:E003,observation.sample_matrix,TERM_db6b28ea4423,fungal extracts,S005,126
XLINK_0515a72eaba7,M4-FUNG-0508:E003,assay.method,TERM_5be8879c773c,RP-HPLC-DAD and metabolite identification,S005,126
XLINK_5e76bd8e3c6d,M4-FUNG-0509:E001,state.culture_architecture,TERM_506fec10ca6d,submerged comparative culture,S003,124
XLINK_5af36cbaf214,M4-FUNG-0509:E001,state.medium,TERM_12b78bdc64c9,AMM-Fe versus iron-containing medium,S003,124
XLINK_a17702eadbb0,M4-FUNG-0509:E001,state.temperature_C,TERM_859d346c371b,25,S003,124
XLINK_0b9acac58c05,M4-FUNG-0509:E001,state.agitation,TERM_15906f1b6c7b,150 rpm,S003,124
XLINK_5d1dae0fdf21,M4-FUNG-0509:E001,action.intervention,TERM_25ef9567034a,iron deficiency,S003,124
XLINK_e35495c38a1d,M4-FUNG-0509:E001,state.developmental_state,TERM_fbe4f4039fa2,vegetative mycelium,S003,124
XLINK_61ffc0501c88,M4-FUNG-0509:E001,time.window,TERM_3547661a3dfb,10 days,S003,124
XLINK_ed73b7b75818,M4-FUNG-0509:E001,observation.sample_matrix,TERM_eb190a529ba0,culture extract / RNA,S003,124
XLINK_3c48459c5152,M4-FUNG-0509:E001,assay.method,TERM_04de6d9e304f,"RT-PCR, HPLC, LC-MS, isolation/NMR",S003,124
XLINK_32ae88d19bd0,M4-FUNG-0509:E002,state.culture_architecture,TERM_c502239ce609,native targeted deletion under iron deficiency,S003,125
XLINK_bed8fd070146,M4-FUNG-0509:E002,state.medium,TERM_0c8c89faf4b7,AMM-Fe,S003,125
XLINK_2e43a9e9ec08,M4-FUNG-0509:E002,state.temperature_C,TERM_859d346c371b,25,S003,125
XLINK_08f451c3c767,M4-FUNG-0509:E002,state.agitation,TERM_15906f1b6c7b,150 rpm,S003,125
XLINK_45c3d8f3c8be,M4-FUNG-0509:E002,action.intervention,TERM_999f29bf178c,delete mrsidA or mrsidD,S003,125
XLINK_b83117a540ed,M4-FUNG-0509:E002,state.developmental_state,TERM_fbe4f4039fa2,vegetative mycelium,S003,125
XLINK_633b7c2219ba,M4-FUNG-0509:E002,time.window,TERM_3547661a3dfb,10 days,S003,125
XLINK_1495e322503f,M4-FUNG-0509:E002,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,125
XLINK_1c2afb7f299a,M4-FUNG-0509:E002,assay.method,TERM_32f8dda2edf3,HPLC at 210 nm + LC-MS,S003,125
XLINK_92f6349c29c4,M4-FUNG-0509:E003,state.culture_architecture,TERM_c502239ce609,native targeted deletion under iron deficiency,S003,126
XLINK_1d3c2d2147a7,M4-FUNG-0509:E003,state.medium,TERM_0c8c89faf4b7,AMM-Fe,S003,126
XLINK_0dd6d3a54f2f,M4-FUNG-0509:E003,state.temperature_C,TERM_859d346c371b,25,S003,126
XLINK_155806dacd63,M4-FUNG-0509:E003,state.agitation,TERM_15906f1b6c7b,150 rpm,S003,126
XLINK_f3c9d055ba4f,M4-FUNG-0509:E003,action.intervention,TERM_33d5fe88a29d,delete mrapdA,S003,126
XLINK_01fac298fb57,M4-FUNG-0509:E003,state.developmental_state,TERM_fbe4f4039fa2,vegetative mycelium,S003,126
XLINK_c47d675210b0,M4-FUNG-0509:E003,time.window,TERM_3547661a3dfb,10 days,S003,126
XLINK_21197662323a,M4-FUNG-0509:E003,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,126
XLINK_d34fdb29b99f,M4-FUNG-0509:E003,assay.method,TERM_ca0a32da085c,HPLC/LC-MS,S003,126
XLINK_21891f21b0be,M4-FUNG-0510:E001,state.culture_architecture,TERM_544921babbc5,native fermentation + genome/MS-guided mining,S003,124
XLINK_451c43e9a86a,M4-FUNG-0510:E001,action.intervention,TERM_63b26ce4c93b,halogenase genome mining followed by HRMS/UV-guided compound isolation,S003,124
XLINK_1edd094e4231,M4-FUNG-0510:E001,state.developmental_state,TERM_db752bc42303,native culture,S003,124
XLINK_15eca11c417d,M4-FUNG-0510:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_dc6ebf07cdb7,M4-FUNG-0510:E001,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,124
XLINK_03ff358466a5,M4-FUNG-0510:E001,assay.method,TERM_7fedeeee5040,"HRMS/UV, NMR, HRESIMS",S003,124
XLINK_c935aad403e8,M4-FUNG-0510:E002,state.culture_architecture,TERM_0571e054a7c2,antibacterial assay,S003,125
XLINK_2691951b862d,M4-FUNG-0510:E002,action.intervention,TERM_7d96c2645967,test isolated chlorinated compound against S. aureus/MRSA/resistant clinical strains,S003,125
XLINK_ce809b413fc4,M4-FUNG-0510:E002,time.window,TERM_ec418730669c,endpoint,S003,125
XLINK_3247204a3f1e,M4-FUNG-0510:E002,observation.sample_matrix,TERM_209d5fd8bb76,purified compound,S003,125
XLINK_690d4ec664cf,M4-FUNG-0510:E002,assay.method,TERM_6425374f8536,MIC assay,S003,125
XLINK_df9b57dd9013,M4-FUNG-0511:E001,state.culture_architecture,TERM_284bea4b0c20,solid-rice native culture,S003,126
XLINK_56e7c088446b,M4-FUNG-0511:E001,state.medium,TERM_dd7ea577ebf4,rice,S003,126
XLINK_c3b9bfcf7191,M4-FUNG-0511:E001,state.temperature_C,TERM_857fdc9c1c6d,20,S003,126
XLINK_a036720de1ed,M4-FUNG-0511:E001,action.intervention,TERM_0d53b92d2439,native production,S003,126
XLINK_f14bb9586c9a,M4-FUNG-0511:E001,state.developmental_state,TERM_2afbba8ad526,fungal growth,S003,126
XLINK_c9141526cc24,M4-FUNG-0511:E001,time.window,TERM_3332ca4f12bd,28 days,S003,126
XLINK_25aa33c214bb,M4-FUNG-0511:E001,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,126
XLINK_4f661107fe8b,M4-FUNG-0511:E001,assay.method,TERM_94dc6bcaff79,HPLC/LC-MS/NMR,S003,126
XLINK_22cef82639a1,M4-FUNG-0511:E002,state.culture_architecture,TERM_e9966efd13c9,heterologous reconstruction,S003,127
XLINK_26cf8ce401b2,M4-FUNG-0511:E002,state.medium,TERM_f36876920c8d,study-specific A. nidulans medium,S003,127
XLINK_4cc4179647dc,M4-FUNG-0511:E002,action.intervention,TERM_3ef2b9abd139,express iliA+iliB+iliC+iliD,S003,127
XLINK_13997aade766,M4-FUNG-0511:E002,state.developmental_state,TERM_75785673fe74,engineered culture,S003,127
XLINK_94a4a73f7ec5,M4-FUNG-0511:E002,time.window,TERM_ec418730669c,endpoint,S003,127
XLINK_8e8d835f9e24,M4-FUNG-0511:E002,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,127
XLINK_1efb4fe88a8e,M4-FUNG-0511:E002,assay.method,TERM_7367f3f50374,LC-MS/NMR,S003,127
XLINK_9583a79341f8,M4-FUNG-0512:E001,state.culture_architecture,TERM_4c2079939ab1,native gene-inactivation series,S003,124
XLINK_bdc33db411ca,M4-FUNG-0512:E001,state.medium,TERM_25be6256d7e0,study-specific fungal medium,S003,124
XLINK_98e232ff060c,M4-FUNG-0512:E001,action.intervention,TERM_e7d7e4c0b3a4,individual ane gene deletions,S003,124
XLINK_2c24048b881f,M4-FUNG-0512:E001,state.developmental_state,TERM_761817f652f1,mycelial culture,S003,124
XLINK_a1137a3582a3,M4-FUNG-0512:E001,time.window,TERM_ec418730669c,endpoint,S003,124
XLINK_808b282cd7f2,M4-FUNG-0512:E001,observation.sample_matrix,TERM_340a6a0ca6be,culture extracts,S003,124
XLINK_8f94faf8bfb9,M4-FUNG-0512:E001,assay.method,TERM_a0faf1b1179e,LC-MS/structure analysis,S003,124
XLINK_a33aa4aa5036,M4-FUNG-0512:E002,state.culture_architecture,TERM_ef50eb986ced,heterologous enzyme expression,S003,125
XLINK_f92d23bf34de,M4-FUNG-0512:E002,state.medium,TERM_04fe7a9bf3bd,study-specific yeast medium,S003,125
XLINK_d64b05606e2a,M4-FUNG-0512:E002,action.intervention,TERM_09219a5c7432,express AneC,S003,125
XLINK_40d7a8221379,M4-FUNG-0512:E002,state.developmental_state,TERM_75785673fe74,engineered culture,S003,125
XLINK_7e9288e2c10a,M4-FUNG-0512:E002,time.window,TERM_ec418730669c,endpoint,S003,125
XLINK_882dd2bfea01,M4-FUNG-0512:E002,observation.sample_matrix,TERM_d5b3d920314a,culture extract,S003,125
XLINK_d19bc28ad441,M4-FUNG-0512:E002,assay.method,TERM_fdc2ce60f144,GC/LC-MS,S003,125
XLINK_b835cfe539f6,M4-FUNG-0512:E003,state.culture_architecture,TERM_e9c5b8a12d78,heterologous pathway reconstruction,S003,126
XLINK_5cfbca1fdcfd,M4-FUNG-0512:E003,state.medium,TERM_417bcfd5df3d,study-specific media,S003,126
XLINK_c0a713e6a2a4,M4-FUNG-0512:E003,action.intervention,TERM_770bf5883aa2,coexpress AneC with AneF/D/G and downstream tailoring genes,S003,126
XLINK_bc9d7da5879f,M4-FUNG-0512:E003,state.developmental_state,TERM_75785673fe74,engineered culture,S003,126
XLINK_6520d540317a,M4-FUNG-0512:E003,time.window,TERM_ec418730669c,endpoint,S003,126
XLINK_ad9651ed9fa7,M4-FUNG-0512:E003,observation.sample_matrix,TERM_340a6a0ca6be,culture extracts,S003,126
XLINK_2e3c29ac9dd5,M4-FUNG-0512:E003,assay.method,TERM_7367f3f50374,LC-MS/NMR,S003,126
XLINK_257405e4af77,M4-FUNG-0512:E004,state.culture_architecture,TERM_230ef03be46b,feeding experiment,S003,127
XLINK_bea617c45705,M4-FUNG-0512:E004,state.medium,TERM_25be6256d7e0,study-specific fungal medium,S003,127
XLINK_dab2149caa54,M4-FUNG-0512:E004,action.intervention,TERM_6c14cfa4a89f,feed candidate asperaculane intermediates,S003,127
XLINK_741197748828,M4-FUNG-0512:E004,state.developmental_state,TERM_761817f652f1,mycelial culture,S003,127
XLINK_e6efa2253696,M4-FUNG-0512:E004,time.window,TERM_ec418730669c,endpoint,S003,127
XLINK_fc8ea62d7bc2,M4-FUNG-0512:E004,observation.sample_matrix,TERM_340a6a0ca6be,culture extracts,S003,127
XLINK_b04f2f4b2afd,M4-FUNG-0512:E004,assay.method,TERM_620d4307e9a5,LC-MS,S003,127
XLINK_817c2dfd550d,M4-FUNG-0513:E001,state.culture_architecture,TERM_0b5bea6b9038,combinatorial heterologous expression,S003,124
XLINK_2b1780d515c5,M4-FUNG-0513:E001,state.medium,TERM_ff61eee6cb89,study-specific,S003,124
XLINK_93d63844fe8f,M4-FUNG-0513:E001,action.intervention,TERM_eed7c77f3d0c,express srdA/C/D/E ± srdI and full cluster,S003,124
XLINK_9733ed831d25,M4-FUNG-0513:E001,state.developmental_state,TERM_dc411be99292,engineered mycelium,S003,124
