compact_fact_id,dossier_id,section,source_row,fact_type,label_raw,statement_raw,source_ids,extra_raw_json,normalization_status
CF_a2e5e2179633,M4-FUNG-0228,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,Gene-function analysis plus metabolite profiling resolved the FSL pathway; fusarielins F/G/H have reported estrogenic growth effects in MCF-7 assays.,S003; S004,,unreviewed
CF_f0da5104581d,M4-FUNG-0228,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role remains NR; fusarielin congeners have mycoestrogenic bioactivity.,S004,,unreviewed
CF_32fa30968f66,M4-FUNG-0228,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not infer that the broad current MIBiG display defines every required pathway gene; terminal reduction remains unresolved.,S001; S004,,unreviewed
CF_44393ae4f19d,M4-FUNG-0229,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"A seven-enzyme cluster includes GGPP supply, bifunctional ent-copalyl-diphosphate/ent-kaurene synthase (CPS/KS), and four P450 monooxygenases.",S003; S004,,unreviewed
CF_17a25c5143a9,M4-FUNG-0229,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,P450-4 catalyzes three oxidations from ent-kaurene to ent-kaurenoic acid; GA4 desaturase is a 2-oxoglutarate-dependent dioxygenase.,S004,,unreviewed
CF_45eeb74da8b6,M4-FUNG-0229,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,GA-cluster genes are coordinately expressed in productive F. fujikuroi states; presence of homologous clusters in related Fusarium species does not guarantee expression or GA production.,S003; S004,,unreviewed
CF_a1c9dd6acf6a,M4-FUNG-0229,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,cps/ks or whole-cluster deletion abolishes diterpene production; P450-4 deletion accumulates diterpene hydrocarbons.,S004,,unreviewed
CF_c8d4c0073f13,M4-FUNG-0229,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Fungal gibberellins are plant-growth regulators associated with the bakanae disease phenotype of rice.,S003; S004,,unreviewed
CF_38a1f9a900d8,M4-FUNG-0229,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"The current database marks completeness unknown; classic seven-gene pathway knowledge is retained as functional programme evidence, not used to overwrite database completeness.",S001; S004,,unreviewed
CF_fa9edca9d7ea,M4-FUNG-0230,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,Gpy1/PKS13 (FFUJ_12020) is the HR-PKS; deletion abolishes gibepyrone A and complementation restores it. Its embedded C-methyltransferase installs both SAM-derived methyl groups.,S003,,unreviewed
CF_40bb14a41981,M4-FUNG-0230,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Gpy2/FFUJ_12021 is an ABC transporter with minor efflux effect but represses GPY1 expression. Gibepyrones B/D arise via cluster-independent CPR-dependent P450 activity; E/F form nonenzymatically.,S003,,unreviewed
CF_e18f73304689,M4-FUNG-0230,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,"Vel1, Vel2 and Lae1 repress GPY expression/product formation; Sge1 positively regulates the pathway.",S003,,unreviewed
CF_f443deb2afcf,M4-FUNG-0230,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,Stable-isotope feeding supports four acetate units plus two SAM methyls; Δgpy1 loses product; Δgpy2 increases GPY1 expression and extra-/intracellular product. Gibepyrones A/B show reported MICs of 100–200 µg/mL against tested Gram-positive bacteria/yeasts.,S003,,unreviewed
CF_e6ee488eb89e,M4-FUNG-0230,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role remains UNCERTAIN; gibepyrone A is also detectable in headspace and has moderate antimicrobial activity.,S003,,unreviewed
CF_58d0c5e72110,M4-FUNG-0230,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Oxidized congeners B/D require enzymes outside the mapped small cluster; therefore product-family execution is broader than the core BGC.,S003,,unreviewed
CF_b5a3717aeba3,M4-FUNG-0231,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,The mapped NRPS GliP/TRIVIDRAFT_78708 is the core synthetase; targeted disruption eliminates gliovirin production.,S001; S003,,unreviewed
CF_dae084e618c6,M4-FUNG-0231,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"The defining study identified a 22-gene cluster with multiple predicted tailoring, transport and regulatory functions; gene-by-gene causality is less complete than NRPS causality.",S003,,unreviewed
CF_28d36babeb64,M4-FUNG-0231,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Gliovirin production is part of T. virens secondary metabolism associated with biocontrol; a single pathway-specific environmental switch was NR in the defining source.,S003,,unreviewed
CF_04810d4659ae,M4-FUNG-0231,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,Genome mining plus targeted NRPS disruption: loss of the core NRPS abolished detectable gliovirin.,S003,,unreviewed
CF_fbfe578cfcd0,M4-FUNG-0231,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Gliovirin is anti-oomycete and contributes to the chemical arsenal underlying T. virens biological control.,S003,,unreviewed
CF_60e3ac496380,M4-FUNG-0231,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not equate the 30-kb current display with the entire experimentally discussed 22-gene programme.,S001; S003,,unreviewed
CF_c4405382bca7,M4-FUNG-0232,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,thtri5 encodes the trichodiene synthase entry step of the TRI programme; targeted deletion was used to identify the harzianum-B cluster.,S003,,unreviewed
CF_e2e22a7a23df,M4-FUNG-0232,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Cluster organization resembles related Trichoderma trichothecene programmes, but product-specific tailoring differences are preserved rather than transferred from orthologs.",S003,,unreviewed
CF_3341dc62e04b,M4-FUNG-0232,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Native harzianum-B production was observed in T. hypoxylon cultures; a dedicated environmental activation trigger was NR.,S003; S004,,unreviewed
CF_282fd0064c08,M4-FUNG-0232,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Markerless gene targeting reached 89% homologous-recombination frequency in a thlig4 background; thtri5 deletion identified the TRI cluster. A separate chemistry study recovered ~50 mg harzianum B from a 1-L, 14-day culture.",S003; S004,,unreviewed
CF_8ebf22cab605,M4-FUNG-0232,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role of harzianum B remains NR in the defining genetic study.,S003,,unreviewed
CF_6ec175bba81f,M4-FUNG-0232,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Reason for MIBiG retirement was NF in the authoritative materials examined; retirement status itself is preserved without inventing a rationale.,S001; S002,,unreviewed
CF_5e29d0cfe5c9,M4-FUNG-0233,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,HimA is the candidate PKS-NRPS; disruption abolishes normal himeic-acid biosynthesis. Labeled-precursor feeding shows the long fatty-acyl side chain is polyketide-derived and the amide substituent derives from leucine.,S003,,unreviewed
CF_846c68bbfd5a,M4-FUNG-0233,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,HimH is annotated as a dehydrogenase/trans-acting reductase partner and HimG as a dioxygenase; detailed step assignments beyond HimA are not all directly validated in the defining study.,S001; S003,,unreviewed
CF_6b457f0e5cbc,M4-FUNG-0233,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Himeic acid A was isolated from marine-derived Aspergillus cultures; a pathway-specific induction switch was NR in the defining genetics study.,S003; S004,,unreviewed
CF_ba6b41edf370,M4-FUNG-0233,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Genome sequencing, labeled-precursor feeding and HimA disruption establish the pathway. Himeic acid A inhibited E1–ubiquitin intermediate formation by 65% at 50 µM; himeic acids B/C showed little inhibition even at 100 µM.",S003; S004,,unreviewed
CF_2773c8858e90,M4-FUNG-0233,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role is NR; biochemical activity is selective inhibition of ubiquitin-activating enzyme E1.,S004,,unreviewed
CF_8467eceddde7,M4-FUNG-0233,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,The contig-edge record and incomplete gene-by-gene tailoring validation preclude treating the 14-kb display as a proven self-sufficient complete pathway.,S001; S003,,unreviewed
CF_3366c1eca1b5,M4-FUNG-0234,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"The defining fusion protein contains a sesquiterpene synthase (STS) domain and HMG-CoA synthase (HMGS) domain. Full-length and truncated STS constructs produce hirsutene via 1,11 cyclization.",S003,,unreviewed
CF_6574f344d373,M4-FUNG-0234,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Neighboring P450/oxidase genes provide plausible tailoring capacity, but their individual contributions to hirsutene-derived products are not treated as directly established by the defining hirsutene study.",S001; S003,,unreviewed
CF_1bfa48003f99,M4-FUNG-0234,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Native expression context was studied in S. hirsutum cultures; a specific environmental activation trigger for the locus was NR.,S003,,unreviewed
CF_1a75ea35ae61,M4-FUNG-0234,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,Recombinant full-length and truncated STS constructs demonstrated hirsutene formation; the HMGS domain was independently shown functional in vivo by yeast complementation.,S003,,unreviewed
CF_70e3b3b789cf,M4-FUNG-0234,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role of hirsutene itself is NR in the defining biosynthetic study.,S003,,unreviewed
CF_ab6d8bfdc946,M4-FUNG-0234,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not transfer later hirsutene-tailoring assignments from other fungal species as direct S. hirsutum evidence.,S003,,unreviewed
CF_064a5fdcce24,M4-FUNG-0235,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,ImqK is a cluster regulator used to activate the cryptic programme; imq-dependent chemistry yields tripeptide-derived imizoquin alkaloids assembled from an NRPS pathway.,S003,,unreviewed
CF_a3c952947075,M4-FUNG-0235,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,Gene-by-gene enzyme assignments for all six products in the current MIBiG product list are not equally resolved; TMC-2A/B are retained as database-associated products without inventing step-specific causality.,S001; S003,,unreviewed
CF_6042da69d62a,M4-FUNG-0235,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,Ralstonia solanacearum ralstonins suppress A. flavus germination and downregulate the imq cluster; forced ImqK activation exposes imizoquin production.,S003,,unreviewed
CF_7f8703859102,M4-FUNG-0235,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Regulator manipulation, metabolomics and supplementation experiments show that purified imizoquins rescue germination defects and protect against reactive oxygen stress; imizoquins also inhibit Ralstonia growth.",S003,,unreviewed
CF_d6bd953e75b0,M4-FUNG-0235,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Imizoquins function in oxidative-stress protection during fungal germination and participate in chemical antagonism with Ralstonia.,S003,,unreviewed
CF_eb1b4902c12f,M4-FUNG-0235,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,Do not equate every compound listed in MIBiG with equally deep mechanistic resolution; the primary study most strongly resolves the imizoquin arm of the programme.,S001; S003,,unreviewed
CF_f827805c6278,M4-FUNG-0236,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,"IacE is a prenyltransferase: ΔiacE abolishes iso-A82775C, accumulates prenyl-lacking siccayne, and redirects chemistry to new chloropestolides.",S003,,unreviewed
CF_a11c54b9e8f1,M4-FUNG-0236,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"Later genetic/transcriptomic work identifies iacC, iacE, iacF, iacG, iacH and iacI as essential for iso-A82775C synthesis and places the cluster under CsdA/RsdA transcriptional control.",S004,,unreviewed
CF_c5c8d8404c53,M4-FUNG-0236,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,"PfZipA affects iso-A82775C under oxidative-stress treatments, but this is encoded as global stress regulation rather than a pathway-specific switch. CsdA/RsdA provide stronger direct cluster-regulatory evidence.",S004; S005,,unreviewed
CF_5f57c7cf5014,M4-FUNG-0236,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"ΔiacE genetics and metabolite profiling establish prenylation causality. New chloropestolides 5/6 showed antibacterial activity against S. aureus and B. subtilis; compound 5 was cytotoxic to HeLa, MCF-7 and SW480 cells.",S003,,unreviewed
CF_1850f652e142,M4-FUNG-0236,GENES_AND_MECHANISM,25,biological_role_fact,biological_role,Native ecological role of iso-A82775C remains UNCERTAIN; chemically it is a proposed precursor in chloropupukeananin/chloropestolide biosynthesis.,S003; S006,,unreviewed
CF_095ec13997ca,M4-FUNG-0236,GENES_AND_MECHANISM,26,gene_or_mechanism_fact,uncertainty_notes,"Global stress regulators are not equated with pathway-specific activation, and current MIBiG completeness remains unknown despite expanded iac-gene causality.",S001; S004; S005,,unreviewed
CF_8582d72d19e1,M4-FUNG-0237,GENES_AND_MECHANISM,21,gene_or_mechanism_fact,core_biosynthesis,Current MIBiG genes in the S. chlorohalonata record are largely hypothetical; antiSMASH detects NRPS-like and type-I PKS signatures. Direct product-gene causality in the record strain was NF in the examined defining literature.,S001; S003,,unreviewed
CF_6ad4f9d505c3,M4-FUNG-0237,GENES_AND_MECHANISM,22,gene_or_mechanism_fact,tailoring_and_regulation,"A proposed Stachybotrys isoindolinone model invokes a phthalic-dialdehyde precursor reacting spontaneously with ammonium or amino compounds, but this was studied in S. longispora FG216 and is not transferred as direct S. chlorohalonata evidence.",S003,,unreviewed
CF_de0b284f8b7c,M4-FUNG-0237,GENES_AND_MECHANISM,23,activation_context_fact,activation_context,"In S. longispora FG216, feeding amino compounds generated new isoindolinone derivatives. For S. chlorohalonata IBT 40285 specifically, an experimentally validated activation condition is NF.",S003,,unreviewed
CF_c50635445efc,M4-FUNG-0237,GENES_AND_MECHANISM,24,experiment_or_measurement_fact,experiments_and_measurements,"Record-strain knockout, heterologous-expression or direct feeding validation was NF. The comparative S. longispora study fed amino compounds and isolated four new derivatives FGFC4–FGFC7.",S003,,unreviewed
