observation_id,dossier_id,experiment_key,observation_type,subject_type,subject_id,value_raw,measurement_scale,timepoint_raw,source_ids,source_row,normalization_status
OBS_dfe7c3ac377b,M4-FUNG-0504,M4-FUNG-0504:E001,measurement,EXPERIMENT,M4-FUNG-0504:E001,9.5,quantitative,endpoint,S003,134,mapped
OBS_9ae88c34e260,M4-FUNG-0505,M4-FUNG-0505:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0505:E001,2-hydroxyethylphosphonic acid formed,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_9d686aaf1c57,M4-FUNG-0505,M4-FUNG-0505:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0505:E002,(S)-epoxyethylphosphonic acid formed by oxidative intramolecular cyclization,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_4d53e961201c,M4-FUNG-0505,M4-FUNG-0505:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0505:E003,(S)-1-hydroxyethylphosphonic acid formed by conventional oxygen rebound,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_c99be6daf8b9,M4-FUNG-0506,M4-FUNG-0506:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0506:E001,(+)-δ-cadinol is the main product with minor sesquiterpenes,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_00a0881d0bf8,M4-FUNG-0506,M4-FUNG-0506:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0506:E002,(+)-δ-cadinol reached 225 mg/L; productivity 4.7 mg/L/h,qualitative_or_composite,48 h,S003,125,unreviewed
OBS_f8709b4e56a5,M4-FUNG-0506,M4-FUNG-0506:E002,measurement,EXPERIMENT,M4-FUNG-0506:E002,225,quantitative,48 h,S003,133,mapped
OBS_b7800418c74b,M4-FUNG-0506,M4-FUNG-0506:E002,measurement,EXPERIMENT,M4-FUNG-0506:E002,4.7,quantitative,48 h,S003,134,mapped
OBS_bc1c3b8bf85c,M4-FUNG-0507,M4-FUNG-0507:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0507:E001,(+)-δ-cadinol is the main product with minor sesquiterpenes,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_5628efa2a7a9,M4-FUNG-0507,M4-FUNG-0507:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0507:E002,(+)-δ-cadinol reached 395 mg/L; productivity 8.2 mg/L/h,qualitative_or_composite,48 h,S003,125,unreviewed
OBS_6a73b7c2c6fb,M4-FUNG-0507,M4-FUNG-0507:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0507:E003,Copu9 structure solved at 1.83 Å; active-site mutations alter product formation/profile,qualitative_or_composite,endpoint,S003; S004,126,unreviewed
OBS_b8aac4a0ad0b,M4-FUNG-0507,M4-FUNG-0507:E002,measurement,EXPERIMENT,M4-FUNG-0507:E002,395,quantitative,48 h,S003,133,mapped
OBS_66be9c8fb1c4,M4-FUNG-0507,M4-FUNG-0507:E002,measurement,EXPERIMENT,M4-FUNG-0507:E002,8.2,quantitative,48 h,S003,134,mapped
OBS_2dbbf05a735e,M4-FUNG-0507,M4-FUNG-0507:E003,measurement,EXPERIMENT,M4-FUNG-0507:E003,1.83,quantitative,structure determination,S003; S004,135,mapped
OBS_74cc54145bda,M4-FUNG-0508,M4-FUNG-0508:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0508:E001,mutant-specific intermediate accumulation defines pathway order and regulator dependence,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_2b93daf2e454,M4-FUNG-0508,M4-FUNG-0508:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0508:E002,GIP2 is required for cluster expression; overexpression increases pigment and reduces growth,qualitative_or_composite,growth-stage endpoint,S004,125,unreviewed
OBS_28d7ee3d983a,M4-FUNG-0508,M4-FUNG-0508:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0508:E003,"establishes YWA1 as PKS12 product, AurZ order, AurT export phenotype and AurS late-pathway role",qualitative_or_composite,10 days,S005,126,unreviewed
OBS_4f4e5c285b29,M4-FUNG-0509,M4-FUNG-0509:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0509:E001,mrsidA/mrsidD strongly induced and six siderophores accumulate under iron deficiency,qualitative_or_composite,10 days,S003,124,unreviewed
OBS_9ad3c4a92469,M4-FUNG-0509,M4-FUNG-0509:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0509:E002,all six metachelin/dimerumic-acid products abolished,qualitative_or_composite,10 days,S003,125,unreviewed
OBS_b0408c864b76,M4-FUNG-0509,M4-FUNG-0509:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0509:E003,no significant metabolite change versus WT,qualitative_or_composite,10 days,S003,126,unreviewed
OBS_2dde7d965cb5,M4-FUNG-0509,M4-FUNG-0509:E001,measurement,EXPERIMENT,M4-FUNG-0509:E001,10^4/mL,qualitative_or_text,day 0,S003,133,mapped
OBS_2d7bf3ab4452,M4-FUNG-0509,M4-FUNG-0509:E001,measurement,EXPERIMENT,M4-FUNG-0509:E001,934.4670,quantitative,isolation endpoint,S003,134,mapped
OBS_953e63cb5064,M4-FUNG-0510,M4-FUNG-0510:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0510:E001,chlorinated chromones/xanthones and related compounds isolated; candidate clusters/pathway proposed,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_be73e0f9bb34,M4-FUNG-0510,M4-FUNG-0510:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0510:E002,"shared MIC 12.5 μg/mL against S. aureus, MRSA and three resistant S. aureus strains",qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_770bab0b049b,M4-FUNG-0510,M4-FUNG-0510:E002,measurement,EXPERIMENT,M4-FUNG-0510:E002,12.5,quantitative,endpoint,S003,133,mapped
OBS_90db8052ef66,M4-FUNG-0511,M4-FUNG-0511:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0511:E001,ilicicolin H isolated from native DH2,qualitative_or_composite,28 days,S003,126,unreviewed
OBS_23e027b5a315,M4-FUNG-0511,M4-FUNG-0511:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0511:E002,ilicicolin H and J produced,qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_f7dcb112e1a6,M4-FUNG-0512,M4-FUNG-0512:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0512:E001,deletion-dependent loss/accumulation patterns resolve pathway genes and order,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_e717ab79273d,M4-FUNG-0512,M4-FUNG-0512:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0512:E002,"dauca-4,7-diene is the AneC product",qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_64f796992a6a,M4-FUNG-0512,M4-FUNG-0512:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0512:E003,ordered oxidation and downstream aculene formation reconstructed,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_178bb380d24f,M4-FUNG-0512,M4-FUNG-0512:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0512:E004,productive intermediates distinguished from 14-hydroxylated shunt products,qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_f5b3da6ac869,M4-FUNG-0513,M4-FUNG-0513:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0513:E001,"gene combinations resolve alcohol 2, aldehyde 3 and final sordarial",qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_5b7bef106d76,M4-FUNG-0513,M4-FUNG-0513:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0513:E002,"41 mg sordarial, 10.7 mg intermediate 2, 8.6 mg intermediate 3 recovered from 8 L",qualitative_or_composite,8 L endpoint,S003,125,unreviewed
OBS_f0711fa0f562,M4-FUNG-0513,M4-FUNG-0513:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0513:E003,native sordarial production not established; authors call for trigger/in planta studies,qualitative_or_composite,NR,S003,126,unreviewed
OBS_a811cea39b0d,M4-FUNG-0513,M4-FUNG-0513:E002,measurement,EXPERIMENT,M4-FUNG-0513:E002,41,quantitative,endpoint,S003,132,mapped
OBS_3573678da23c,M4-FUNG-0513,M4-FUNG-0513:E002,measurement,EXPERIMENT,M4-FUNG-0513:E002,10.7,quantitative,endpoint,S003,133,mapped
OBS_18f2f93ff534,M4-FUNG-0513,M4-FUNG-0513:E002,measurement,EXPERIMENT,M4-FUNG-0513:E002,8.6,quantitative,endpoint,S003,134,mapped
OBS_87a57195404f,M4-FUNG-0514,M4-FUNG-0514:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0514:E001,eight IDKPs isolated including three new compounds,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_5e9be00477dd,M4-FUNG-0514,M4-FUNG-0514:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0514:E002,selective micromolar cytotoxicity for several congeners,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_48182b02197b,M4-FUNG-0514,M4-FUNG-0514:E002,measurement,EXPERIMENT,M4-FUNG-0514:E002,6,quantitative,endpoint,S003,132,mapped
OBS_f1c4a8dfd826,M4-FUNG-0514,M4-FUNG-0514:E002,measurement,EXPERIMENT,M4-FUNG-0514:E002,7.9,quantitative,endpoint,S003,133,mapped
OBS_526bbd65ee9a,M4-FUNG-0514,M4-FUNG-0514:E002,measurement,EXPERIMENT,M4-FUNG-0514:E002,7.6,quantitative,endpoint,S003,134,mapped
OBS_6cd19af15950,M4-FUNG-0514,M4-FUNG-0514:E002,measurement,EXPERIMENT,M4-FUNG-0514:E002,10.8,quantitative,endpoint,S003,135,mapped
OBS_c086fc36a860,M4-FUNG-0514,M4-FUNG-0514:E002,measurement,EXPERIMENT,M4-FUNG-0514:E002,5.1,quantitative,endpoint,S003,136,mapped
OBS_cb86f1eabf6d,M4-FUNG-0515,M4-FUNG-0515:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0515:E001,seven new and three known drimane sesquiterpenoids identified,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_7a0f3beddfc8,M4-FUNG-0515,M4-FUNG-0515:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0515:E002,activities characterized at compound level; no native ecological function established,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_697383700b3a,M4-FUNG-0516,M4-FUNG-0516:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0516:E001,5-methylorsellinic acid produced,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_0a788e9eac61,M4-FUNG-0516,M4-FUNG-0516:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0516:E002,aryl aldehyde generated from neighboring PKS/NRPS-like pair,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_fafa2890a0b0,M4-FUNG-0516,M4-FUNG-0516:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0516:E003,NRPS-like protein establishes distinct aryl-aldehyde formation mechanism,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_38ed812f2f33,M4-FUNG-0517,M4-FUNG-0517:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0517:E001,preaspterpenacid I produced,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_20fed63fe242,M4-FUNG-0517,M4-FUNG-0517:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0517:E002,C22 oxidative modification characterized,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_427a4917406b,M4-FUNG-0518,M4-FUNG-0518:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0518:E001,WT produces verrucosidin; ΔverA does not,qualitative_or_composite,10 days,S003,124,unreviewed
OBS_735c103dc182,M4-FUNG-0518,M4-FUNG-0518:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0518:E002,WT produces verrucosidin in vivo; ΔverA loses production,qualitative_or_composite,study endpoint,S003,125,unreviewed
OBS_506843443334,M4-FUNG-0518,M4-FUNG-0518:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0518:E003,verA present/expressed in producer species and absent from nonproducer P. crustosum,qualitative_or_composite,10 days,S003,126,unreviewed
OBS_e12ff12b934c,M4-FUNG-0518,M4-FUNG-0518:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0518:E004,resolves three-enzyme epoxytetrahydrofuran-forming cascade for homologous deoxyverrucosidin pathway,qualitative_or_composite,endpoint,S005,127,unreviewed
OBS_4bafb584dd98,M4-FUNG-0519,M4-FUNG-0519:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0519:E001,dendrothelin A-related and oxidized peptide species detected natively,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_c72ef7a26243,M4-FUNG-0519,M4-FUNG-0519:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0519:E002,dendrothelin A macrocycle produced and purified,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_c6960b2d02fb,M4-FUNG-0519,M4-FUNG-0519:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0519:E003,no detectable toxicity days 1/3; LC50 0.472 μM day7 and 0.167 μM day14,qualitative_or_composite,"1, 3, 7, 14 days",S003,126,unreviewed
OBS_bf36fc8ef7b0,M4-FUNG-0519,M4-FUNG-0519:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0519:E004,omphalotin-like multiply methylated core pattern established,qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_30b1829f83da,M4-FUNG-0519,M4-FUNG-0519:E003,measurement,EXPERIMENT,M4-FUNG-0519:E003,0.472,quantitative,7 days,S003,132,mapped
OBS_1a1c7ab136ca,M4-FUNG-0519,M4-FUNG-0519:E003,measurement,EXPERIMENT,M4-FUNG-0519:E003,0.167,quantitative,14 days,S003,133,mapped
OBS_7ff6996eed17,M4-FUNG-0519,M4-FUNG-0519:E002,measurement,EXPERIMENT,M4-FUNG-0519:E002,400,quantitative,endpoint,S003,134,mapped
OBS_e69a7944bc17,M4-FUNG-0520,M4-FUNG-0520:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0520:E001,lentinulin A-related native peptides detected,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_3ae76c3fb030,M4-FUNG-0520,M4-FUNG-0520:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0520:E002,lentinulin A produced and purified,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_090b1173ae9a,M4-FUNG-0520,M4-FUNG-0520:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0520:E003,strong day-1 activity; LC50 0.341 μM,qualitative_or_composite,"1, 3, 7, 14 days",S003,126,unreviewed
OBS_8670dd0074b6,M4-FUNG-0520,M4-FUNG-0520:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0520:E004,LedP supports macrocycle production and is promiscuous for tested core sequences,qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_b44565292e17,M4-FUNG-0520,M4-FUNG-0520:E003,measurement,EXPERIMENT,M4-FUNG-0520:E003,0.341,quantitative,1 day,S003,132,mapped
OBS_107d5eea9e09,M4-FUNG-0520,M4-FUNG-0520:E002,measurement,EXPERIMENT,M4-FUNG-0520:E002,800,quantitative,endpoint,S003,133,mapped
OBS_b961bc72b9c5,M4-FUNG-0520,M4-FUNG-0520:E003,measurement,EXPERIMENT,M4-FUNG-0520:E003,0.1–3,qualitative_or_text,1–14 days,S003,134,mapped
OBS_f632026e4b63,M4-FUNG-0521,M4-FUNG-0521:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0521:E001,aspcandine produced and pathway genes assigned,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_725baf3a6795,M4-FUNG-0521,M4-FUNG-0521:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0521:E002,"unusual amino-acid incorporation, one malonyl extension and release mechanism established",qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_a16dc8b0863e,M4-FUNG-0521,M4-FUNG-0521:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0521:E003,pyrrolobenzazepine structure established,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_7d5630925591,M4-FUNG-0521,M4-FUNG-0521:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0521:E004,AcdD assigned KMO precursor-supply role upstream of AcdB,qualitative_or_composite,endpoint,S001; S003,127,unreviewed
OBS_a80d07371c02,M4-FUNG-0522,M4-FUNG-0522:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0522:E001,previously silent dba cluster becomes accessible and the cluster regulator DbaA is implicated,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_bd1abf42ce97,M4-FUNG-0522,M4-FUNG-0522:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0522:E002,the adjacent troA module and dba genes are co-induced in a DbaA-dependent manner,qualitative_or_composite,induction endpoint,S004,125,unreviewed
OBS_22af4618bff6,M4-FUNG-0522,M4-FUNG-0522:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0522:E003,"gene-specific loss and accumulation patterns resolve the major azanidulone, tropolone and tripyrnidone branches",qualitative_or_composite,2-day analytical window,S004,126,unreviewed
OBS_9e178c9f8e3f,M4-FUNG-0522,M4-FUNG-0522:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0522:E004,S. mobaraensis and its glycopeptide signal activate the dba/troA programme; comparator Streptomyces do not reproduce the same response,qualitative_or_composite,multi-day confrontation,S004,127,unreviewed
OBS_ca694975b141,M4-FUNG-0522,M4-FUNG-0522:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0522:E005,the dba-product-containing extract shows an iron-dependent inhibition/growth-zone phenotype consistent with strong chelation,qualitative_or_composite,endpoint,S004,128,unreviewed
OBS_901f076b1c1c,M4-FUNG-0522,M4-FUNG-0522:E002,measurement,EXPERIMENT,M4-FUNG-0522:E002,0.5-1,qualitative_or_text,induction endpoint,S004,132,mapped
OBS_c0ae67d53e31,M4-FUNG-0522,M4-FUNG-0522:E003,measurement,EXPERIMENT,M4-FUNG-0522:E003,2,quantitative,endpoint,S004,133,mapped
OBS_c07c3fe26855,M4-FUNG-0522,M4-FUNG-0522:E005,measurement,EXPERIMENT,M4-FUNG-0522:E005,1.6 ± 0.1,qualitative_or_text,endpoint,S004,134,mapped
OBS_76f030af7b51,M4-FUNG-0522,M4-FUNG-0522:E005,measurement,EXPERIMENT,M4-FUNG-0522:E005,2.6 ± 0.4,qualitative_or_text,endpoint,S004,135,mapped
OBS_874e9f4c3999,M4-FUNG-0522,M4-FUNG-0522:E005,measurement,EXPERIMENT,M4-FUNG-0522:E005,3.9 ± 0.5,qualitative_or_text,endpoint,S004,136,mapped
OBS_59fed529f6ff,M4-FUNG-0523,M4-FUNG-0523:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0523:E001,biosynthetic sequence to brevione E established and pathway intermediates assigned,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_ea0b31fec7ea,M4-FUNG-0523,M4-FUNG-0523:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0523:E002,BrvJ-mediated skeletal rearrangement/cycloheptenone branch directly demonstrated,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_88cea06a147c,M4-FUNG-0523,M4-FUNG-0523:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0523:E003,product-selectivity residues distinguish BrvJ rearrangement from SetK hydroxylation,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_c68678904b1c,M4-FUNG-0524,M4-FUNG-0524:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0524:E001,increased secondary-metabolite diversity including colletorin/colletochlorin family,qualitative_or_composite,endpoint,S004,124,unreviewed
OBS_935dd5458e71,M4-FUNG-0524,M4-FUNG-0524:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0524:E002,orsellinic acid only; CTC4 protein was not detected,qualitative_or_composite,3 days,S003,125,unreviewed
OBS_fbad48bd4ab1,M4-FUNG-0524,M4-FUNG-0524:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0524:E003,"OA, colletorin D acid/B/D and colletochlorin B/D detected; four-gene BGC causality established",qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_b72a413ae561,M4-FUNG-0524,M4-FUNG-0524:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0524:E004,"some pathway products substantially overproduced in yeast, up to ~35-fold versus native producer",qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_f2a21a4ff4ad,M4-FUNG-0524,M4-FUNG-0524:E004,measurement,EXPERIMENT,M4-FUNG-0524:E004,35,quantitative,endpoint,S003,132,mapped
OBS_f4eca43542c1,M4-FUNG-0524,M4-FUNG-0524:E002,measurement,EXPERIMENT,M4-FUNG-0524:E002,3,quantitative,endpoint,S003,133,mapped
OBS_39af60e9e377,M4-FUNG-0525,M4-FUNG-0525:E001,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E001,compounds 1–4 specifically detected; sartorypyrone family established,qualitative_or_composite,endpoint,S003,124,unreviewed
OBS_63021270cbfd,M4-FUNG-0525,M4-FUNG-0525:E002,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E002,sufficient compounds 1–4 isolated for structural elucidation,qualitative_or_composite,endpoint,S003,125,unreviewed
OBS_749666427a28,M4-FUNG-0525,M4-FUNG-0525:E003,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E003,compounds 3/4 reduced by >100-fold; trace residual formation remains,qualitative_or_composite,endpoint,S003,126,unreviewed
OBS_e4affa3bfda6,M4-FUNG-0525,M4-FUNG-0525:E004,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E004,acetylated 3/4 absent; unacetylated 1/2 increase >100-fold,qualitative_or_composite,endpoint,S003,127,unreviewed
OBS_1dd5b31a54ee,M4-FUNG-0525,M4-FUNG-0525:E005,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E005,"distinct intermediates/shunts accumulate, resolving epoxidation, cyclization and GGPP-supply steps",qualitative_or_composite,endpoint,S003,128,unreviewed
OBS_ac3bdbe9157e,M4-FUNG-0525,M4-FUNG-0525:E006,experiment_outcome_raw,EXPERIMENT,M4-FUNG-0525:E006,triacetic acid lactone identified as SpyA product,qualitative_or_composite,endpoint,S003,129,unreviewed
OBS_132c6efef1d4,M4-FUNG-0525,M4-FUNG-0525:E003,measurement,EXPERIMENT,M4-FUNG-0525:E003,>100,qualitative_or_text,endpoint,S003,132,mapped
OBS_064a043cc0c8,M4-FUNG-0525,M4-FUNG-0525:E004,measurement,EXPERIMENT,M4-FUNG-0525:E004,>100,qualitative_or_text,endpoint,S003,133,mapped
OBS_f441ff13b581,M4-FUNG-0525,M4-FUNG-0525:E001,measurement,EXPERIMENT,M4-FUNG-0525:E001,12,quantitative,study,S003,134,mapped
OBS_828fd0bb84ce,M4-FUNG-0525,M4-FUNG-0525:E001,measurement,EXPERIMENT,M4-FUNG-0525:E001,7,quantitative,study,S003,135,mapped
OBS_824a3ac8f711,M4-FUNG-0528,M4-FUNG-0528:E001,measurement,EXPERIMENT,M4-FUNG-0528:E001,22,quantitative,,,133,mapped
OBS_79a912d3fff3,M4-FUNG-0528,M4-FUNG-0528:E004,measurement,EXPERIMENT,M4-FUNG-0528:E004,7,quantitative,,,134,mapped
OBS_a52f8ac0f092,M4-FUNG-0528,M4-FUNG-0528:E001,measurement,EXPERIMENT,M4-FUNG-0528:E001,100,quantitative,,,135,mapped
OBS_b89f78348800,M4-FUNG-0533,M4-FUNG-0533:E005,measurement,EXPERIMENT,M4-FUNG-0533:E005,0.1,quantitative,,,133,mapped
OBS_06952b24eb72,M4-FUNG-0567,M4-FUNG-0567:E001,measurement,EXPERIMENT,M4-FUNG-0567:E001,125,quantitative,,,132,mapped
OBS_06f1e7daf21c,M4-FUNG-0570,M4-FUNG-0570:E001,measurement,EXPERIMENT,M4-FUNG-0570:E001,7,quantitative,,,132,mapped
OBS_69dcc4e7607a,M4-FUNG-0570,M4-FUNG-0570:E003,measurement,EXPERIMENT,M4-FUNG-0570:E003,411,quantitative,,,133,mapped
OBS_7c6372090c77,M4-FUNG-0570,M4-FUNG-0570:E003,measurement,EXPERIMENT,M4-FUNG-0570:E003,46.7,quantitative,,,134,mapped
OBS_a52c14945db0,M4-FUNG-0572,M4-FUNG-0572:E001,measurement,EXPERIMENT,M4-FUNG-0572:E001,~1000,qualitative_or_text,,,132,mapped
OBS_c0cb40d45d5a,M4-FUNG-0573,M4-FUNG-0573:E001,measurement,EXPERIMENT,M4-FUNG-0573:E001,7,quantitative,,,132,mapped
OBS_7ec9c79958a4,M4-FUNG-0573,M4-FUNG-0573:E001,measurement,EXPERIMENT,M4-FUNG-0573:E001,586.3963,quantitative,,,133,mapped
