relationship_key,dossier_id,relationship_id,subject_raw,predicate_raw,object_raw,relationship_text_raw,source_ids,note,source_row,normalization_status
M4-FUNG-0544:R001,M4-FUNG-0544,R001,AstE/A/G,build,5'-farnesyl-DHMP early meroterpenoid,,S003,,154,mapped_triplet
M4-FUNG-0544:R002,M4-FUNG-0544,R002,AstI,hydroxylates,13-deacetoxyaustalide I at C-6,,S003,,155,mapped_triplet
M4-FUNG-0544:R003,M4-FUNG-0544,R003,AstB,hydroxylates,13-O-deacetylaustalide I to hemiacetal precursor,,S003,,156,mapped_triplet
M4-FUNG-0544:R004,M4-FUNG-0544,R004,AstL,methylates,hemiacetal to form austalide-B orthoester,,S003,,157,mapped_triplet
M4-FUNG-0544:R005,M4-FUNG-0544,R005,AstK,hydroxylates,austalide B to austalide F,,S003,,158,mapped_triplet
M4-FUNG-0545:R001,M4-FUNG-0545,R001,SesE+SesM+SesB,produce,prelecanindole,,S003,,154,mapped_triplet
M4-FUNG-0545:R002,M4-FUNG-0545,R002,SES cluster,tailors,TER-cluster-derived indole-diterpene substrates,,S003,,155,mapped_triplet
M4-FUNG-0545:R003,M4-FUNG-0545,R003,SES/TER crosstalk,expands,indole-terpenoid congener diversity,,S003,,156,mapped_triplet
M4-FUNG-0546:R001,M4-FUNG-0546,R001,PKS16-centered cluster,associates with,gyrophoric-acid-producing Umbilicaria species,,S003,,154,mapped_triplet
M4-FUNG-0546:R002,M4-FUNG-0546,R002,candidate GA cluster family,co-varies with,gyrophoric/umbilicaric/hiascic acid profiles,,S003,,155,mapped_triplet
M4-FUNG-0557:R001,M4-FUNG-0557,R001,opd cluster,produces,Oxopyrrolidines A/B,,S003,,154,mapped_triplet
M4-FUNG-0557:R002,M4-FUNG-0557,R002,OpdC,supports,OpdA reductive chain assembly,,S003,,155,mapped_triplet
M4-FUNG-0558:R001,M4-FUNG-0558,R001,PscyA,provides,N-methylated amino-acid substrates,,S003,,154,mapped_triplet
M4-FUNG-0558:R002,M4-FUNG-0558,R002,PscyB,assembles,cycloaspeptides A/E,,S003,,155,mapped_triplet
M4-FUNG-0559:R001,M4-FUNG-0559,R001,VdoD,converts,cyclopenin to cyclopenol,,S003,,154,mapped_triplet
M4-FUNG-0559:R002,M4-FUNG-0559,R002,cyclopenol,rearranges to,viridicatol,,S003,,155,mapped_triplet
M4-FUNG-0560:R001,M4-FUNG-0560,R001,candidate ilicicolin BGC,associates with,ilicicolinal/ilicicolinic acid A production,,S003,,154,mapped_triplet
M4-FUNG-0561:R001,M4-FUNG-0561,R001,annullatin BGC,produces,annullatin family,,S003,,154,mapped_triplet
M4-FUNG-0562:R001,M4-FUNG-0562,R001,Rsf1,is required for,rasfonin biosynthesis,,S003,,154,mapped_triplet
M4-FUNG-0563:R001,M4-FUNG-0563,R001,eup2 cluster,supports biosynthesis of,Eupenifeldin family,,S003,,154,mapped_triplet
M4-FUNG-0564:R001,M4-FUNG-0564,R001,dep physical cluster,requires remote enzyme for,terminal nornidulin halogenation,,S003,,154,mapped_triplet
M4-FUNG-0565:R001,M4-FUNG-0565,R001,MacC,hydroxylates,tetramic-acid beta carbon,,S003,,154,mapped_triplet
M4-FUNG-0566:R001,M4-FUNG-0566,R001,candidate azaphilone BGC,associates with,sclerotiorin/isochromophilone production,,S003,,154,mapped_triplet
M4-FUNG-0567:R001,M4-FUNG-0567,R001,crmA,required_for,fumicicolin A/B production,,S003,,154,mapped_triplet
M4-FUNG-0567:R002,M4-FUNG-0567,R002,copper starvation,induces,CrmA-dependent metabolite programme,,S003,,155,mapped_triplet
M4-FUNG-0567:R003,M4-FUNG-0567,R003,valine isocyanide,feeds,fumicicolin and fumivaline branches,,S003,,156,mapped_triplet
M4-FUNG-0568:R001,M4-FUNG-0568,R001,TraH,converts,crustosic acid toward olefinic intermediate,,S003,,154,mapped_triplet
M4-FUNG-0568:R002,M4-FUNG-0568,R002,TraD,reduces,TraH-derived intermediate to terrestric acid,,S003,,155,mapped_triplet
M4-FUNG-0568:R003,M4-FUNG-0568,R003,terrestric-acid BGC,produces,terrestric acid,,S003,,156,mapped_triplet
M4-FUNG-0569:R001,M4-FUNG-0569,R001,soppiline BGC,produces_in_heterologous_host,soppilines A-C,,S003,,154,mapped_triplet
M4-FUNG-0569:R002,M4-FUNG-0569,R002,HR-PKS,supplies,polyunsaturated alkyl chain,,S003,,155,mapped_triplet
M4-FUNG-0569:R003,M4-FUNG-0569,R003,type III PKS,mediates,alkylresorcinol-forming release/cyclization,,S003,,156,mapped_triplet
M4-FUNG-0570:R001,M4-FUNG-0570,R001,GdlS,cyclizes,FPP to germacradienol,,S003,,154,mapped_triplet
M4-FUNG-0570:R002,M4-FUNG-0570,R002,Mg2+,required_for,GdlS catalytic activity,,S003,,155,mapped_triplet
M4-FUNG-0570:R003,M4-FUNG-0570,R003,native A. ustus tested conditions,fails_to_show,detectable germacradienol/geosmin production,,S003,,156,mapped_triplet
M4-FUNG-0571:R001,M4-FUNG-0571,R001,SatA,cyclizes,FPP to sativene,,S003,,154,mapped_triplet
M4-FUNG-0571:R002,M4-FUNG-0571,R002,SatB,oxidizes_and_cleaves,sativene-derived skeleton,,S003,,155,mapped_triplet
M4-FUNG-0571:R003,M4-FUNG-0571,R003,SatC,converts,aldehyde intermediate to prehelminthosporol,,S003,,156,mapped_triplet
M4-FUNG-0572:R001,M4-FUNG-0572,R001,Hda1,represses,BEA cluster output,,S003,,154,mapped_triplet
M4-FUNG-0572:R002,M4-FUNG-0572,R002,Kmt6/H3K27 state,represses,BEA chromatin accessibility/output,,S003,,155,mapped_triplet
M4-FUNG-0572:R003,M4-FUNG-0572,R003,BEA3,negatively_modulates,beauvericin production,,S003,,156,mapped_triplet
M4-FUNG-0572:R004,M4-FUNG-0572,R004,BEA1,biosynthesizes,beauvericin,,S003,,157,mapped_triplet
M4-FUNG-0573:R001,M4-FUNG-0573,R001,LB + 2% fructose,induces_association,MpbA expression and malpibaldin production,,S003,,154,mapped_triplet
M4-FUNG-0573:R002,M4-FUNG-0573,R002,MpbA,associated_with,malpibaldin A-C biosynthesis,,S003,,155,mapped_triplet
M4-FUNG-0573:R003,M4-FUNG-0573,R003,MpbA A domains,select,module-specific amino acid substrates,,S003,,156,mapped_triplet
M4-FUNG-0574:R001,M4-FUNG-0574,R001,TndC,produces,talarodiene from GGPP,,S003,,154,mapped_triplet
M4-FUNG-0574:R002,M4-FUNG-0574,R002,talarodiene,precursor_of,talaronoid C,,S003,,155,mapped_triplet
M4-FUNG-0574:R003,M4-FUNG-0574,R003,TndC,contains,prenyltransferase and diterpene-cyclase functions,,S003,,156,mapped_triplet
M4-FUNG-0575:R001,M4-FUNG-0575,R001,LB + 2% fructose,induces_association,MpcA expression and malpicyclin production,,S003,,154,mapped_triplet
M4-FUNG-0575:R002,M4-FUNG-0575,R002,MpcA,associated_with,malpicyclin A-F biosynthesis,,S003,,155,mapped_triplet
M4-FUNG-0575:R003,M4-FUNG-0575,R003,malpicyclins A-D,inhibit,tested Gram-positive bacteria,,S003,,156,mapped_triplet
M4-FUNG-0575:R004,M4-FUNG-0575,R004,MpcA A domains,select,module-specific amino acid substrates,,S003,,157,mapped_triplet
M4-FUNG-0576:R001,M4-FUNG-0576,R001,NRPS4 overexpression,activates,fusahexin production,,S003,,154,mapped_triplet
M4-FUNG-0576:R002,M4-FUNG-0576,R002,NRPS4,biosynthesizes,fusahexin,,S003,,155,mapped_triplet
M4-FUNG-0576:R003,M4-FUNG-0576,R003,NRPS4 terminal module,proposed_to_iterate_for,two leucine incorporations,,S003,,156,mapped_triplet
M4-FUNG-0576:R004,M4-FUNG-0576,R004,fusahexin,contains,Pro-Thr oxazine ether bridge,,S003,,157,mapped_triplet
M4-FUNG-0577:R001,M4-FUNG-0577,R001,EchPT1,converts,cyclo-L-Trp-L-Ala to preechinulin,,S004,,152,mapped_triplet
M4-FUNG-0577:R002,M4-FUNG-0577,R002,EchPT2,consecutively_prenylates,preechinulin and dehydro congeners,,S003;S004,,153,mapped_triplet
M4-FUNG-0577:R003,M4-FUNG-0577,R003,EchP450,dehydrogenates,preechinulin at C10-C11,,S003,,154,mapped_triplet
M4-FUNG-0577:R004,M4-FUNG-0577,R004,preechinulin,branches_to,echinulin via EchPT2 or neoechinulin A branch via EchP450,,S003,,155,mapped_triplet
M4-FUNG-0577:R005,M4-FUNG-0577,R005,four-gene cluster,reconstructs,echinulin/neoechinulin A production in A. nidulans,,S003,,156,mapped_triplet
M4-FUNG-0578:R001,M4-FUNG-0578,R001,UcdG,proposed_to_supply,4-hydroxyphenylpyruvate from L-tyrosine,,S003;S004,,152,mapped_triplet
M4-FUNG-0578:R002,M4-FUNG-0578,R002,UcdA,forms,atromentin,,S003,,153,mapped_triplet
M4-FUNG-0578:R003,M4-FUNG-0578,R003,UcdB,proposed_reductive_dehydration_of,atromentin-derived quinone,,S003;S004,,154,mapped_triplet
M4-FUNG-0578:R004,M4-FUNG-0578,R004,UcdE,prenylates,dihydroxyterphenyllin to usterphenyllin products,,S003;S004,,155,mapped_triplet
M4-FUNG-0578:R005,M4-FUNG-0578,R005,usterphenyllins,spontaneously_convert_to,uscandidusin dibenzofurans,,S003,,156,mapped_triplet
M4-FUNG-0578:R006,M4-FUNG-0578,R006,ortho-dihydroxyphenyl motif,promotes_substrate_acceptance_by,UcdE,,S004,,157,mapped_triplet
M4-FUNG-0579:R001,M4-FUNG-0579,R001,pbo cluster,produces,(-)-protubonine B,,S003,,152,mapped_triplet
M4-FUNG-0579:R002,M4-FUNG-0579,R002,bimodular NRPS,assembles,cyclo-L-Trp-L-Leu-derived scaffold,,S003,,153,mapped_triplet
M4-FUNG-0579:R003,M4-FUNG-0579,R003,flavin-dependent oxygenase,hydroxylates_and_cyclizes,indole-containing protubonine intermediate,,S003,,154,mapped_triplet
M4-FUNG-0579:R004,M4-FUNG-0579,R004,two acetyltransferases,tailor,protubonine intermediates toward final diacetylated product,,S003,,155,mapped_triplet
M4-FUNG-0580:R001,M4-FUNG-0580,R001,PbaC,decarboxylates,L-tryptophan to tryptamine,,S003,,152,mapped_triplet
M4-FUNG-0580:R002,M4-FUNG-0580,R002,PbaE,prenylates,tryptamine,,S003,,153,mapped_triplet
M4-FUNG-0580:R003,M4-FUNG-0580,R003,PbaD,condenses,prenylated tryptamine intermediate with L-glutamate,,S003,,154,mapped_triplet
M4-FUNG-0580:R004,M4-FUNG-0580,R004,PbaB,oxidatively_cleaves,indole C2-C3 bond,,S003,,155,mapped_triplet
M4-FUNG-0580:R005,M4-FUNG-0580,R005,L-glutamic acid feeding,facilitated_isolation_of,penindolenes A-D,,S003,,156,mapped_triplet
M4-FUNG-0580:R006,M4-FUNG-0580,R006,penindolenes A-D,show,antimicrobial and acetylcholinesterase-inhibitory activity,,S003,,157,mapped_triplet
M4-FUNG-0581:R001,M4-FUNG-0581,R001,PhoE,is_required_for_native_production_of,phomoxanthone A,,S004,,158,mapped_triplet
M4-FUNG-0581:R002,M4-FUNG-0581,R002,PhoCDEFGHK,produce,chrysophanol,,S003,,159,mapped_triplet
M4-FUNG-0581:R003,M4-FUNG-0581,R003,PhoBJKLMNP,convert,chrysophanol to penexanthone B,,S003,,160,mapped_triplet
M4-FUNG-0581:R004,M4-FUNG-0581,R004,PhoO,suggested_to_couple,two penexanthone B units via C4-C4' bond,,S003,,161,mapped_triplet
M4-FUNG-0581:R005,M4-FUNG-0581,R005,MIBiG BGC0003093,has_status,retired — validation failed,,S002,,162,mapped_triplet
M4-FUNG-0581:R006,M4-FUNG-0581,R006,ΔphoE,shunts_metabolic_flux_toward,alternative monoterpene/polypropionate pathways,,S004,,163,mapped_triplet
M4-FUNG-0582:R001,M4-FUNG-0582,R001,prosJ,initiates,3-methylorsellinic-acid/depside biosynthesis,,S003,,154,mapped_triplet
M4-FUNG-0582:R002,M4-FUNG-0582,R002,prosK/prosB/prosA/prosC/prosF,tailor,depside intermediates toward roseopurpurins C/D,,S003,,155,mapped_triplet
M4-FUNG-0582:R003,M4-FUNG-0582,R003,prosG,is_homolog_of,human cyclin-dependent kinases,,S003,,156,mapped_triplet
M4-FUNG-0582:R004,M4-FUNG-0582,R004,roseopurpurin C,competitively_inhibits,CDK2 with ATP,,S003,,157,mapped_triplet
M4-FUNG-0582:R005,M4-FUNG-0582,R005,roseopurpurin C,induces,G1 cell-cycle arrest in HCT116,,S003,,158,mapped_triplet
M4-FUNG-0582:R006,M4-FUNG-0582,R006,A. uvarum cluster-TF overexpression,increases,late roseopurpurin product titers condition-dependently,,S003,,159,mapped_triplet
M4-FUNG-0583:R001,M4-FUNG-0583,R001,FmPKS8 / FMAN_15223,is_required_for,fusamarin biosynthesis,,S003,,152,mapped_triplet
M4-FUNG-0583:R002,M4-FUNG-0583,R002,FmKmt1/H3K9 methylation,modulates,FmPKS8 cluster expression,,S003,,153,mapped_triplet
M4-FUNG-0583:R003,M4-FUNG-0583,R003,6 mM NaNO3,induces,FmPKS8/fusamarin production,,S003,,154,mapped_triplet
M4-FUNG-0583:R004,M4-FUNG-0583,R004,glutamine/high nitrate,represses,FmPKS8 expression in F. mangiferae,,S003,,155,mapped_triplet
M4-FUNG-0583:R005,M4-FUNG-0583,R005,FMAN_15219/FMAN_15224 flanks,are_not_required_for,target fusamarin compounds,,S003,,156,mapped_triplet
M4-FUNG-0583:R006,M4-FUNG-0583,R006,fusamarins,show,moderate cytotoxicity,,S003,,157,mapped_triplet
M4-FUNG-0584:R001,M4-FUNG-0584,R001,pycPKS,supplies,tropolone polyketide branch,,S002;S003,,152,mapped_triplet
M4-FUNG-0584:R002,M4-FUNG-0584,R002,pycR6,synthesizes,humulene,,S002;S003,,153,mapped_triplet
M4-FUNG-0584:R003,M4-FUNG-0584,R003,pycR1,catalyzes,hetero-Diels-Alder coupling,,S002;S003,,154,mapped_triplet
M4-FUNG-0585:R001,M4-FUNG-0585,R001,StrA KR domain,catalyzes,beta-keto reduction and reductive polyketide chain release,,S003,,152,mapped_triplet
M4-FUNG-0585:R002,M4-FUNG-0585,R002,StrC,promotes,aromatization of the salicylaldehyde scaffold,,S003,,153,mapped_triplet
M4-FUNG-0586:R001,M4-FUNG-0586,R001,jmaza-like locus,correlates_with,multiformin azaphilone production,,S003,,152,mapped_triplet
M4-FUNG-0586:R002,M4-FUNG-0586,R002,multiformins,are_recovered_from,J. multiformis stromata,,S004,,153,mapped_triplet
M4-FUNG-0587:R001,M4-FUNG-0587,R001,OesA,synthesizes_and_transfers,orsellinyl group onto 3-hydroxypropanoic acid,,S003,,152,mapped_triplet
M4-FUNG-0587:R002,M4-FUNG-0587,R002,OesA ACP1 and ACP2,contribute_complementarily_to,product formation,,S003,,153,mapped_triplet
M4-FUNG-0588:R001,M4-FUNG-0588,R001,mfnPKS1/mfnPKS2,supply,complementary tetraketide-derived building blocks,,S003,,152,mapped_triplet
M4-FUNG-0588:R002,M4-FUNG-0588,R002,mfnL3,acylates/assembles,pyrone pathway intermediates,,S003,,153,mapped_triplet
M4-FUNG-0588:R003,M4-FUNG-0588,R003,mfn pathway,produces,multiforisin H,,S003,,154,mapped_triplet
M4-FUNG-0589:R001,M4-FUNG-0589,R001,VrcA,cyclizes,GFPP to variecoladiene,,S003,,152,mapped_triplet
M4-FUNG-0589:R002,M4-FUNG-0589,R002,VrcB,oxidizes,variecoladiene-derived intermediates to variecolin/variecolactone,,S003,,153,mapped_triplet
M4-FUNG-0590:R001,M4-FUNG-0590,R001,candidate azaphilone locus,correlates_with,minutellin/hinnulin chemistry,,S004,,152,mapped_triplet
M4-FUNG-0590:R002,M4-FUNG-0590,R002,minutellins A-D,are_recovered_from,J. minutella stromata,,S003,,153,mapped_triplet
M4-FUNG-0591:R001,M4-FUNG-0591,R001,KtnS,produces,coumarin precursor for kotanin,,S003,,152,mapped_triplet
M4-FUNG-0591:R002,M4-FUNG-0591,R002,KtnC,oxidatively_couples,two phenolic monomers regio- and stereoselectively,,S003,,153,mapped_triplet
M4-FUNG-0592:R001,M4-FUNG-0592,R001,Ao415,is_required_for,desferriferrichrome biosynthesis,,S003;S004,,152,mapped_triplet
M4-FUNG-0592:R002,M4-FUNG-0592,R002,desferriferrichrome/iron balance,modulates,nematode-trap formation,,S003,,153,mapped_triplet
M4-FUNG-0593:R001,M4-FUNG-0593,R001,PeTS1,cyclizes,FPP-derived substrate to (+)-aristolochene,,S003,,152,mapped_triplet
M4-FUNG-0593:R002,M4-FUNG-0593,R002,MBP fusion + MEP engineering,increases,heterologous (+)-aristolochene titer,,S003,,153,mapped_triplet
M4-FUNG-0594:R001,M4-FUNG-0594,R001,dpfgA / PKS15,is_required_for,FDDP-D/E biosynthesis,,S003;S004,,148,mapped_triplet
M4-FUNG-0594:R002,M4-FUNG-0594,R002,dpfgE / terpene synthase,is_required_for,efficient FDDP-D/E production,,S003;S004,,149,mapped_triplet
M4-FUNG-0594:R003,M4-FUNG-0594,R003,dpfgA-E,build,common decalin-containing diterpenoid-pyrone intermediate,,S003,,150,mapped_triplet
M4-FUNG-0594:R004,M4-FUNG-0594,R004,dpfgG/H/I/J/K tailoring module,diversifies,common intermediate toward FDDP-D/E,,S003,,151,mapped_triplet
M4-FUNG-0594:R005,M4-FUNG-0594,R005,wheat infection,is_associated_with,native FDDP-D/E production,,S004,,152,mapped_triplet
M4-FUNG-0594:R006,M4-FUNG-0594,R006,C16 terpene-synthase disruption,reduces,wheat disease phenotype,,S004,,153,mapped_triplet
M4-FUNG-0594:R007,M4-FUNG-0594,R007,Q6 liquid medium,supports,high in vitro FDDP-D/E detection,,S004,,154,mapped_triplet
M4-FUNG-0595:R001,M4-FUNG-0595,R001,PF33-1_006185 / PKS16,is_candidate_core_enzyme_for,olivetoric/physodic acid pathway,,,,148,mapped_triplet
M4-FUNG-0595:R002,M4-FUNG-0595,R002,candidate-cluster cytochrome P450,is_candidate_tailoring_enzyme_for,depsidone ether-bond formation,,,,149,mapped_triplet
M4-FUNG-0595:R003,M4-FUNG-0595,R003,olivetoric acid,is_probable_precursor_or_related_depside_of,physodic acid,,,,150,mapped_triplet
M4-FUNG-0595:R004,M4-FUNG-0595,R004,cluster 4,is_present_in,both P. furfuracea chemotypes,,,,151,mapped_triplet
M4-FUNG-0595:R005,M4-FUNG-0595,R005,physodic-acid chemotype,is_associated_with,physodic acid production,,,,152,mapped_triplet
M4-FUNG-0595:R006,M4-FUNG-0595,R006,JAIUPS000000000,contains_candidate_context_for,PF33-1_006185 / cluster 4,,,,153,mapped_triplet
M4-FUNG-0595:R007,M4-FUNG-0595,R007,BGC0003144 canonical physical placement,is_not_equivalent_to,literature candidate locus without coordinate reconciliation,,,,154,mapped_triplet
M4-FUNG-0596:R001,M4-FUNG-0596,R001,MpsA + MpsG,assemble,tetramic-acid precursor,,,,148,mapped_triplet
M4-FUNG-0596:R002,M4-FUNG-0596,R002,MpsD,cyclizes,macrophasetin A precursor,,,,149,mapped_triplet
M4-FUNG-0596:R003,M4-FUNG-0596,R003,MpsF,hydroxylates,macrophasetin A to C,,,,150,mapped_triplet
M4-FUNG-0597:R001,M4-FUNG-0597,R001,group-D TAS1 homologue,is_sufficient_for,fungal γ-lactam biosynthesis,,,,148,mapped_triplet
M4-FUNG-0597:R002,M4-FUNG-0597,R002,Taslactam C,inhibits,proteasome,,,,149,mapped_triplet
M4-FUNG-0598:R001,M4-FUNG-0598,R001,mlfA,is_required_for,Malformin A2/C biosynthesis,,,,148,mapped_triplet
M4-FUNG-0598:R002,M4-FUNG-0598,R002,mlfA complementation,restores,malformin production,,,,149,mapped_triplet
M4-FUNG-0599:R001,M4-FUNG-0599,R001,group-D TAS1 homologue,is_sufficient_for,fungal γ-lactam biosynthesis,,,,148,mapped_triplet
M4-FUNG-0599:R002,M4-FUNG-0599,R002,Taslactam D,belongs_to,taslactam γ-lactam family,,,,149,mapped_triplet
M4-FUNG-0600:R001,M4-FUNG-0600,R001,pksAC in A. fabae,is_required_for,ascochitine production,,,,148,mapped_triplet
M4-FUNG-0600:R002,M4-FUNG-0600,R002,AV22 cluster,is_homologous_to,A. fabae ascochitine cluster,,,,149,mapped_triplet
M4-FUNG-0601:R001,M4-FUNG-0601,R001,AnuA,builds,aromatic polyketide core,,,,148,mapped_triplet
M4-FUNG-0601:R002,M4-FUNG-0601,R002,AnuH,prenylates,annullatin intermediate,,,,149,mapped_triplet
M4-FUNG-0601:R003,M4-FUNG-0601,R003,AnuG,oxidatively_lactonizes,precursor to annullatin D,,,,150,mapped_triplet
M4-FUNG-0602:R001,M4-FUNG-0602,R001,FUP1,initiates,fusaproliferin sesterterpene pathway,,,,148,mapped_triplet
M4-FUNG-0602:R002,M4-FUNG-0602,R002,FUP4,oxidizes_toward,terpestacin,,,,149,mapped_triplet
M4-FUNG-0602:R003,M4-FUNG-0602,R003,FUP5,acetylates,terpestacin to fusaproliferin,,,,150,mapped_triplet
M4-FUNG-0603:R001,M4-FUNG-0603,R001,CpaA/CpaS,produces,cAATrp,,,,148,mapped_triplet
M4-FUNG-0603:R002,M4-FUNG-0603,R002,CpaD,prenylates,cAATrp to β-CPA,,,,149,mapped_triplet
M4-FUNG-0603:R003,M4-FUNG-0603,R003,CpaO,oxidocyclizes,β-CPA to α-CPA,,,,150,mapped_triplet
M4-FUNG-0604:R001,M4-FUNG-0604,R001,TvTS-PT,synthesizes,HexPP,,,,148,mapped_triplet
M4-FUNG-0604:R002,M4-FUNG-0604,R002,TvTS-TC,cyclizes,HexPP to talaropentaene,,,,149,mapped_triplet
M4-FUNG-0604:R003,M4-FUNG-0604,R003,amyB promoter replacement,activates,native TvTS product formation,,,,150,mapped_triplet
M4-FUNG-0605:R001,M4-FUNG-0605,R001,MpMS-PT,synthesizes,HexPP,,,,148,mapped_triplet
M4-FUNG-0605:R002,M4-FUNG-0605,R002,MpMS-TC,cyclizes,HexPP to macrophomene,,,,149,mapped_triplet
M4-FUNG-0605:R003,M4-FUNG-0605,R003,MpMS D114A/N115A,separates,PT activity from TC activity,,,,150,mapped_triplet
M4-FUNG-0606:R001,M4-FUNG-0606,R001,CgCS / Cgl13855,produces,colleterpenol,,,,148,mapped_triplet
M4-FUNG-0606:R002,M4-FUNG-0606,R002,CgCS prenyltransferase domain,builds,HexPP precursor,,,,149,mapped_triplet
M4-FUNG-0606:R003,M4-FUNG-0606,R003,BGC0003159 canonical interval,is_not_assumed_equivalent_to,ES026 functional locus without sequence reconciliation,,,,150,mapped_triplet
M4-FUNG-0607:R001,M4-FUNG-0607,R001,early EAS genes dmaW/easF/easE/easC,support,chanoclavine I formation,,,,148,mapped_triplet
M4-FUNG-0607:R002,M4-FUNG-0607,R002,easD/easA/easG,support,agroclavine branch,,,,149,mapped_triplet
M4-FUNG-0607:R003,M4-FUNG-0607,R003,late EAS/lps gene complement,is_associated_with,lysergyl amides and ergobalansine,,,,150,mapped_triplet
M4-FUNG-0607:R004,M4-FUNG-0607,R004,host symbiosis,is_context_for,native ergot-alkaloid production,,,,151,mapped_triplet
M4-FUNG-0608:R001,M4-FUNG-0608,R001,lpsB,is_required_for,ergovaline biosynthesis,,,,148,mapped_triplet
M4-FUNG-0608:R002,M4-FUNG-0608,R002,lpsB disruption,causes_accumulation_of,lysergic acid,,,,149,mapped_triplet
M4-FUNG-0608:R003,M4-FUNG-0608,R003,lpsB disruption,prevents,lysergyl-alanine/ergovaline branch progression,,,,150,mapped_triplet
M4-FUNG-0608:R004,M4-FUNG-0608,R004,grass host association,supports,high EAS pathway expression,,,,151,mapped_triplet
M4-FUNG-0609:R001,M4-FUNG-0609,R001,idtG/idtM/idtB/idtC core,supports,paspaline scaffold biosynthesis,,,,148,mapped_triplet
M4-FUNG-0609:R002,M4-FUNG-0609,R002,idtP/idtQ/idtK/idtF peripheral module,is_associated_with,downstream indole-diterpene diversification,,,,149,mapped_triplet
M4-FUNG-0609:R003,M4-FUNG-0609,R003,host symbiosis,is_context_for,native indole-diterpene production,,,,150,mapped_triplet
